id,address,match,matchtype,parsed,tigerlineid,side,statefp,countyfp,tract,block,lon,lat
492,"220  ARENAS RD, PALM SPRINGS, CA, 92262",Google,ROOFTOP,,,,,,,,-116.5447605,33.8213845
251,"307  MADERA AVE, KERMAN, CA, 93630",False,,,,,,,,,,
493,"11314  VENTURA BLVD, STUDIO CITY, CA, 91604",Google,ROOFTOP,,,,,,,,-118.376349,34.1399601
494,"11314  VENTURA BLVD, STUDIO CITY, CA, 91604",Google,ROOFTOP,,,,,,,,-118.376349,34.1399601
254,"620  PORT, CHICAGO HWY BAY POINT, CA, 94565",Google,ROOFTOP,,,,,,,,-121.9613716,38.0343284
376,"1806  BELLES ST STE 9B, SAN FRANCISCO, CA, 94129",Google,ROOFTOP,,,,,,,,-122.4736362,37.78869900000001
257,"8141  KAISER BLVD STE 203, ANAHEIM HILLS, CA, 92808",Google,ROOFTOP,,,,,,,,-117.7449883,33.8666386
378,", , , nan",Google,ROOFTOP,,,,,,,,-84.389488,33.791638
258,"430  MAIN ST., LAKEPORT, CA, 95453",Google,RANGE_INTERPOLATED,,,,,,,,-122.9151517,39.0448292
379,"40998  FOREST HOME BLVD, FORREST FALLS, CA, 92339",Google,ROOFTOP,,,,,,,,-116.931352,34.088661
138,"2010 AVE K   # 130, LANCASTER, CA, 93536",Google,ROOFTOP,,,,,,,,-118.1660656,34.6746348
31,"95  MARKET ST., THIRD FLOOR SAN JOSE, CA, 95113",Google,ROOFTOP,,,,,,,,-121.891648,37.3337384
32,"7601  STATE ST, REDWOOD VALLEY, CA, 95470",Google,ROOFTOP,,,,,,,,-123.211116,39.253231
38,"8747  SHASTA LILY WAY, ELK GROVE, CA, 95758",Google,ROOFTOP,,,,,,,,-121.3799439,38.4430063
381,", , , nan",Google,ROOFTOP,,,,,,,,-84.389488,33.791638
384,", , , nan",Google,ROOFTOP,,,,,,,,-84.389488,33.791638
385,", , , nan",Google,ROOFTOP,,,,,,,,-84.389488,33.791638
386,"1149  HACIENDA BLVD., LA PUENTE, CA, 91744",Google,ROOFTOP,,,,,,,,-117.9502082,34.041007
145,"7667  SLAUSON AVE, CITY OF COMMERCE, CA, 90040",Google,ROOFTOP,,,,,,,,-118.1264633,33.9760946
387,"ONE  TOWNE SQUARE STE 1913, SOUTHFIELD, MI, 48076",Google,ROOFTOP,,,,,,,,-83.254491,42.4834571
146,"2420  GRANTLINE, RO TRACY, CA, 95376",Google,RANGE_INTERPOLATED,,,,,,,,-121.3895821,37.7541915
41,", , , nan",Google,ROOFTOP,,,,,,,,-84.389488,33.791638
42,"8692  LA MESA BLVD, LA MESA, CA, 92041",Google,ROOFTOP,,,,,,,,-117.0101902,32.770088
46,"6992  EL CAJON BLVD., SAN DIEGO, CA, 92115",Google,ROOFTOP,,,,,,,,-117.0476112,32.7691371
49,"2501  LINCOLN, ANAHEIM, CA, 92800",Google,RANGE_INTERPOLATED,,,,,,,,-117.8804619,33.8386047
390,"16351  SKYLINE BLVD, WOODSIDE, CA, 94062",Google,ROOFTOP,,,,,,,,-122.2846556,37.3941044
270,"15  SOUTH TEMPLE  STE 900, SAL LAKE CITY, UT, 84101",Google,ROOFTOP,,,,,,,,-111.890578,40.7697727
391,"2341  EASTLAKE AVE, SEATTLE, WA, 98111",Google,ROOFTOP,,,,,,,,-122.3261407,47.6408723
393,"ONE  TOWNE SQUARE SUITE 1913, SOUTHFIELD, MI, 48076",Google,ROOFTOP,,,,,,,,-83.254491,42.4834571
153,"3500  VIA REAL, CARPINTERIA, CA, 93013",Google,ROOFTOP,,,,,,,,-119.5543901,34.4134205
395,"2341  EASTLAKE, SEATTLE, WA, 98111",Google,ROOFTOP,,,,,,,,-122.3261618,47.6408778
154,"777  TAHQUITZ CANYON  # 200-42, PALM SPRINGS, CA, 92262",Google,ROOFTOP,,,,,,,,-116.5406328,33.8227771
50,"225  MAIN STREET, CHESTER, CA, 96020",Google,ROOFTOP,,,,,,,,-121.2294362,40.3091684
58,"8747  SHASTA LILY WAY, ELK GROVE, CA, 95758",Google,ROOFTOP,,,,,,,,-121.3799439,38.4430063
160,", , , nan",Google,ROOFTOP,,,,,,,,-84.389488,33.791638
161,"10800  PICO BLVD STE 271, LOS ANGELES, CA, 90064",Google,ROOFTOP,,,,,,,,-118.4263504,34.0403307
286,"15  SOUTH TEMPLE  STE 900, SAL LAKE CITY, UT, 84101",Google,ROOFTOP,,,,,,,,-111.890578,40.7697727
168,"71757  29 PALMS HWY  # D, TWENTYNINE PALMS, CA, 92277",Google,ROOFTOP,,,,,,,,-116.0962344,34.1346851
169,"11722  SALVIA ST, JURUPA VALLEY, CA, 91752",Google,ROOFTOP,,,,,,,,-117.5394298,33.9965751
61,", , , nan",Google,ROOFTOP,,,,,,,,-84.389488,33.791638
62,"8692  LA MESA BLVD, LA MESA, CA, 92041",Google,ROOFTOP,,,,,,,,-117.0101902,32.770088
66,"6992  EL CAJON BLVD., SAN DIEGO, CA, 92115",Google,ROOFTOP,,,,,,,,-117.0476112,32.7691371
69,"2501  LINCOLN, ANAHEIM, CA, 92800",Google,RANGE_INTERPOLATED,,,,,,,,-117.8804619,33.8386047
170,"213  VERMONT AVE, LOS ANGELES, CA, 90004",Google,ROOFTOP,,,,,,,,-118.2921048,34.0701703
291,"ONE  CVS DRIVE, WOONSOCKET, RI, 02895",Google,ROOFTOP,,,,,,,,-71.47764579999999,41.9903803
292,"ONE  CVS DR, WOONSOCKET, RI, 02895",Google,ROOFTOP,,,,,,,,-71.47764579999999,41.9903803
174,"718  LA BREA AVE, INGLEWOOD, CA, 90302",Google,RANGE_INTERPOLATED,,,,,,,,-118.3521957,33.9544022
296,"71757  29 PALMS HWY  # D, TWENTYNINE PALMS, CA, 92277",Google,ROOFTOP,,,,,,,,-116.0962344,34.1346851
297,"11722  SALVIA ST, JURUPA VALLEY, CA, 91752",Google,ROOFTOP,,,,,,,,-117.5394298,33.9965751
298,"213  VERMONT AVE, LOS ANGELES, CA, 90004",Google,ROOFTOP,,,,,,,,-118.2921048,34.0701703
179,"1501  LINCOLN, ANAHEIM, CA, 92805",Google,ROOFTOP,,,,,,,,-117.8975974,33.8395351
70,"225  MAIN STREET, CHESTER, CA, 96020",Google,ROOFTOP,,,,,,,,-121.2294362,40.3091684
78,"310  4TH STREET STE 200, CHARLOTTESVILLE, VA, 22902",Google,ROOFTOP,,,,,,,,-78.478702,38.0321842
184,"2801  ARTESIA BOULEVARD UNIT A, LONG BEACH, CA, 90805",Google,ROOFTOP,,,,,,,,-118.1597069,33.8749448
187,"8747  SHASTA LILY WAY, ELK GROVE, CA, 95758",Google,ROOFTOP,,,,,,,,-121.3799439,38.4430063
80,"9371  IRVINE BOULEVARD, IRVINE, CA, 92618",Google,ROOFTOP,,,,,,,,-117.705768,33.6644947
81,"17831  SKY PARK CIRCLE STE H, IRVINE, CA, 92614",Google,ROOFTOP,,,,,,,,-117.8554268,33.6915122
84,"350  GRAND  FL AVE_25TH, LOS ANGELES, CA, 90071",Google,ROOFTOP,,,,,,,,-118.2801495,33.9704896
86,"1401  S ST STE 223, BAKERSFIELD, CA, 93301",Google,ROOFTOP,,,,,,,,-119.0089392,35.3709514
87,"579  1ST ST, WEST SONOMA, CA, 95476",Google,ROOFTOP,,,,,,,,-122.4600586,38.2906397
88,"579  1ST ST, W SONOMA, CA, 95476",Google,ROOFTOP,,,,,,,,-122.4600586,38.2906397
190,", , , nan",Google,ROOFTOP,,,,,,,,-84.389488,33.791638
191,"8692  LA MESA BLVD, LA MESA, CA, 92041",False,,,,,,,,,,
195,"6992  EL CAJON BLVD., SAN DIEGO, CA, 92115",Google,ROOFTOP,,,,,,,,-117.0476112,32.7691371
198,"2501  LINCOLN, ANAHEIM, CA, 92800",Google,RANGE_INTERPOLATED,,,,,,,,-117.8804619,33.8386047
199,"225  MAIN STREET, CHESTER, CA, 96020",Google,ROOFTOP,,,,,,,,-121.2294362,40.3091684
95,"4353  1ST ST, SAN JOSE, CA, 95134",Google,ROOFTOP,,,,,,,,-121.9636415,37.4204846
96,"3473  MCKEE RD, SAN JOSE, CA, 95127",Google,ROOFTOP,,,,,,,,-121.8337441,37.3764765
97,", , , nan",Google,ROOFTOP,,,,,,,,-84.389488,33.791638
98,"74-495 HWY 111, PALM DESERT, CA, 92260",Google,ROOFTOP,,,,,,,,-116.3656226,33.7209138
