address,block,countyfp,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract,matchsource,Coordinates,On Tribe Land,Assoc Tribe,Assoc Res,FDA_match,id,FDA_dist_miles,FDA_coord,Niel_id,TDLinx Store Code,File Date,Store Status Indicator,bizname,Store Number,paddress1,pcity,pstate,pzip,Store Place Name,Store State FIPS Code ,Store County FIPS Code ,Store Country Name,Trade Channel Code,Sub-Channel Code,Number of Stores/Outlets Code,Chain Indicator,Area Code,Phone Number,Store Volume ,Weekly Volume (000s),Area of Selling Space ,Full Time Employee Equivalents,Number of Checkouts,TDLinx Account Code for the Owner/Company,Retail Family Code for the Owner/Company,Owner Name,Owner City,Owner State ,Owner State FIPS Code,Owner County FIPS Code,TDLinx Account Code for the Marketing Group ,Marketing Group Name,Non-Corporate Owned,paddress2,FDA_id
"3900 Carter Way, Wellington, NV, 89444",,,38.731903,-119.5064657,True,ROOFTOP,,,,,,Google,POINT (-119.5064657 38.731903),True,Washoe Ranches,Washoe Ranches Trust Land,False,,,GEOMETRYCOLLECTION EMPTY,2057418.0,2057418,20181116,O-Open Store,TOPAZ JOES GRILL & BAR,,3900 CARTER WAY,WELLINGTON,NV,89444,Wellington,32,5,USA,51-Bar/Nightclub,1-Neighborhood Bar,A-1 Store,I-Independent Store,775.0,2663208.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"23775 S Loffs Bay Rd, Coeur D Alene, ID, 83814",2029.0,55.0,47.521103000000004,-116.87448,True,Non_Exact,"23775 S LOFFS BAY RD, COEUR D ALENE, ID, 83814",L,16.0,630385050.0,940000.0,Census,POINT (-116.87448 47.521103),True,Coeur d'Alene,Coeur d'Alene Reservation,False,,,GEOMETRYCOLLECTION EMPTY,7092316.0,7092316,20181116,O-Open Store,ROCK CREEK BAR,,23775 S LOFFS BAY RD,COEUR D ALENE,ID,83814,Coeur D Alene,16,55,USA,51-Bar/Nightclub,1-Neighborhood Bar,A-1 Store,I-Independent Store,208.0,6605416.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"382131 Highway 95, Tensed, ID, 83870",,,47.156701399999996,-116.916725,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-116.916725 47.1567014),True,Coeur d'Alene,Coeur d'Alene Reservation,False,,,GEOMETRYCOLLECTION EMPTY,5555957.0,5555957,20181116,O-Open Store,CIRCLE H TAVERN,,382131 HIGHWAY 95,TENSED,ID,83870,Tensed,16,9,USA,51-Bar/Nightclub,1-Neighborhood Bar,A-1 Store,I-Independent Store,208.0,2742572.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"16 N Main St, Kooskia, ID, 83539",3044.0,49.0,46.139603,-115.978806,True,Exact,"16 MAIN ST, KOOSKIA, ID, 83539",L,16.0,195883237.0,940000.0,Census,POINT (-115.978806 46.139603),True,Nez Perce,Nez Perce Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1876688.0,1876688,20181116,O-Open Store,DOREENS SOUTHFORK SALOON,,16 N MAIN ST,KOOSKIA,ID,83539,Kooskia,16,49,USA,51-Bar/Nightclub,1-Neighborhood Bar,A-1 Store,I-Independent Store,208.0,9264690.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"29185 County Street 2730, Verden, OK, 73092",,,35.075829399999996,-98.1282234,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-98.1282234 35.0758294),True,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,False,,,GEOMETRYCOLLECTION EMPTY,7472954.0,7472954,20181116,O-Open Store,LAKESIDE TRIO,,29185 COUNTY STREET 2730,VERDEN,OK,73092,Verden,40,15,USA,51-Bar/Nightclub,1-Neighborhood Bar,A-1 Store,I-Independent Store,405.0,7791528.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"159 Johnson Ave, Orofino, ID, 83544",4047.0,35.0,46.479427,-116.25376999999999,True,Exact,"159 JOHNSON AVE, OROFINO, ID, 83544",L,16.0,201684343.0,940000.0,Census,POINT (-116.25377 46.479427),True,Nez Perce,Nez Perce Reservation,False,,,GEOMETRYCOLLECTION EMPTY,5577998.0,5577998,20181116,O-Open Store,OASIS CLUB,,159 JOHNSON AVE,OROFINO,ID,83544,Orofino,16,35,USA,51-Bar/Nightclub,1-Neighborhood Bar,A-1 Store,I-Independent Store,208.0,4765873.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"303 A St, Dixon, MT, 59831",1285.0,89.0,47.316765000000004,-114.31746000000001,True,Exact,"303 A ST, DIXON, MT, 59831",R,30.0,607964050.0,940300.0,Census,POINT (-114.31746 47.316765),True,Flathead,Flathead Reservation,False,,,GEOMETRYCOLLECTION EMPTY,7238314.0,7238314,20181116,O-Open Store,BIG RIVER CANTINA,,303 A ST,DIXON,MT,59831,Dixon,30,89,USA,51-Bar/Nightclub,1-Neighborhood Bar,A-1 Store,I-Independent Store,406.0,2460003.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"4100 State Highway 169, Klamath, CA, 95548",1224.0,15.0,41.519314,-123.99176000000001,True,Exact,"4100 STATE HWY 169, KLAMATH, CA, 95548",R,6.0,113166602.0,203.0,Census,POINT (-123.99176 41.519314),True,Yurok,Yurok Reservation,False,,,GEOMETRYCOLLECTION EMPTY,5243715.0,5243715,20181116,O-Open Store,CRIVELLIS,,4100 STATE HIGHWAY 169,KLAMATH,CA,95548,Klamath,6,15,USA,51-Bar/Nightclub,1-Neighborhood Bar,A-1 Store,I-Independent Store,707.0,4823713.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"3212 Lake Rd, Ponca City, OK, 74604",3011.0,71.0,36.709393,-97.03990999999999,True,Exact,"3212 LAKE RD, PONCA CITY, OK, 74604",R,40.0,115900685.0,300.0,Census,POINT (-97.03990999999999 36.709393),True,Kaw/Ponca,Kaw/Ponca joint-use OTSA,False,,,GEOMETRYCOLLECTION EMPTY,2134036.0,2134036,20181116,O-Open Store,WEBBS WORLD OF FUN,,3212 LAKE RD,PONCA CITY,OK,74604,Ponca City,40,71,USA,51-Bar/Nightclub,1-Neighborhood Bar,A-1 Store,I-Independent Store,580.0,7620050.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"1506 US Highway 395 S, Gardnerville, NV, 89410",,,38.7333308,-119.55532009999999,True,ROOFTOP,,,,,,Google,POINT (-119.5553201 38.7333308),True,Washoe Ranches,Washoe Ranches Trust Land,False,,,GEOMETRYCOLLECTION EMPTY,5239456.0,5239456,20181116,O-Open Store,THE JUNCTION BAR,,1506 US HIGHWAY 395 S,GARDNERVILLE,NV,89410,Gardnerville,32,5,USA,51-Bar/Nightclub,1-Neighborhood Bar,A-1 Store,I-Independent Store,775.0,2663340.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"49494 Us Highway 93, Polson, MT, 59860",2014.0,47.0,47.69442,-114.16288999999999,True,Non_Exact,"49494 US HWY 93, POLSON, MT, 59860",R,30.0,206921202.0,940301.0,Census,POINT (-114.16289 47.69442),True,Flathead,Flathead Reservation,False,,,GEOMETRYCOLLECTION EMPTY,7320110.0,7320110,20181116,O-Open Store,THE LAKE BAR,,49494 US HIGHWAY 93,POLSON,MT,59860,Polson,30,47,USA,51-Bar/Nightclub,1-Neighborhood Bar,A-1 Store,I-Independent Store,406.0,3192353.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"33300 Hwy 95 N, Blythe, CA, 92225",,,33.862347,-114.52902749999998,True,ROOFTOP,,,,,,Google,POINT (-114.5290275 33.862347),True,Colorado River,Colorado River Indian Reservation,False,,,GEOMETRYCOLLECTION EMPTY,5251322.0,5251322,20181116,O-Open Store,CLUBHOUSE AHA QUIN,,33300 HWY 95 N,BLYTHE,CA,92225,Blythe,6,65,USA,51-Bar/Nightclub,1-Neighborhood Bar,A-1 Store,I-Independent Store,,,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"1801 N 4th St, Ponca City, OK, 74601",,,36.725218299999995,-97.0799264,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-97.07992640000001 36.72521829999999),True,Kaw/Ponca,Kaw/Ponca joint-use OTSA,False,,,GEOMETRYCOLLECTION EMPTY,1916925.0,1916925,20181116,O-Open Store,THE FOX,,1801 N 4TH ST,PONCA CITY,OK,74601,Ponca City,40,71,USA,51-Bar/Nightclub,1-Neighborhood Bar,A-1 Store,I-Independent Store,580.0,7627743.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"100 1st Ave, Saint Ignatius, MT, 59865",,,47.3188998,-114.0946774,True,ROOFTOP,,,,,,Google,POINT (-114.0946774 47.3188998),True,Flathead,Flathead Reservation,False,,,GEOMETRYCOLLECTION EMPTY,5586606.0,5586606,20181116,O-Open Store,SILVER DOLLAR BAR & GRILL,,100 1ST AVE,SAINT IGNATIUS,MT,59865,Saint Ignatius,30,47,USA,51-Bar/Nightclub,1-Neighborhood Bar,A-1 Store,I-Independent Store,406.0,7453336.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"9 2nd Ave E, Polson, MT, 59860",5001.0,47.0,47.69441,-114.16326000000001,True,Exact,"9 2ND AVE E, POLSON, MT, 59860",L,30.0,206921202.0,940303.0,Census,POINT (-114.16326 47.69441),True,Flathead,Flathead Reservation,False,,,GEOMETRYCOLLECTION EMPTY,5559690.0,5559690,20181116,O-Open Store,LAKE BAR & CASINO,,9 2ND AVE E,POLSON,MT,59860,Polson,30,47,USA,51-Bar/Nightclub,1-Neighborhood Bar,A-1 Store,I-Independent Store,406.0,8830365.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"218 Main St, Stites, ID, 83552",4042.0,49.0,46.09022,-115.97612,True,Exact,"218 MAIN ST, STITES, ID, 83552",R,16.0,195884957.0,940000.0,Census,POINT (-115.97612 46.09022),True,Nez Perce,Nez Perce Reservation,False,,,GEOMETRYCOLLECTION EMPTY,5586613.0,5586613,20181116,O-Open Store,SILVER DOLLAR BAR,,218 MAIN ST,STITES,ID,83552,Stites,16,49,USA,51-Bar/Nightclub,1-Neighborhood Bar,A-1 Store,I-Independent Store,208.0,9267610.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"20289 Big Canyon Rd, Peck, ID, 83545",,,46.4955648,-116.4354347,True,ROOFTOP,,,,,,Google,POINT (-116.4354347 46.4955648),True,Nez Perce,Nez Perce Reservation,False,,,GEOMETRYCOLLECTION EMPTY,5553937.0,5553937,20181116,O-Open Store,CANYON INN,,20289 BIG CANYON RD,PECK,ID,83545,Peck,16,69,USA,51-Bar/Nightclub,1-Neighborhood Bar,A-1 Store,I-Independent Store,208.0,4869991.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"54 S Main St, Selfridge, ND, 58568",,,46.0411036,-100.92183829999999,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-100.9218383 46.0411036),True,Standing Rock,Standing Rock Reservation,False,,,GEOMETRYCOLLECTION EMPTY,2095425.0,2095425,20181116,O-Open Store,BRANDING IRON BAR,,54 S MAIN ST,SELFRIDGE,ND,58568,Selfridge,38,85,USA,51-Bar/Nightclub,1-Neighborhood Bar,A-1 Store,I-Independent Store,701.0,4223700.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"125 Main St SW, Ronan, MT, 59864",4066.0,47.0,47.528725,-114.099014,True,Exact,"125 MAIN ST SW, RONAN, MT, 59864",L,30.0,206910928.0,940500.0,Census,POINT (-114.099014 47.528725),True,Flathead,Flathead Reservation,False,,,GEOMETRYCOLLECTION EMPTY,5585790.0,5585790,20181116,O-Open Store,SECOND CHANCE SALOON,,125 MAIN ST SW,RONAN,MT,59864,Ronan,30,47,USA,51-Bar/Nightclub,1-Neighborhood Bar,A-1 Store,I-Independent Store,406.0,6769491.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"156 Johnson Ave, Orofino, ID, 83544",4048.0,35.0,46.479347,-116.25371000000001,True,Exact,"156 JOHNSON AVE, OROFINO, ID, 83544",R,16.0,201684343.0,940000.0,Census,POINT (-116.25371 46.479347),True,Nez Perce,Nez Perce Reservation,False,,,GEOMETRYCOLLECTION EMPTY,7432247.0,7432247,20181116,O-Open Store,CLEARWATER CLUB,,156 JOHNSON AVE,OROFINO,ID,83544,Orofino,16,35,USA,51-Bar/Nightclub,1-Neighborhood Bar,A-1 Store,I-Independent Store,208.0,4477778.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"4576 US Hwy 2 & 45, Watersmeet, MI, 49969",,,46.2904328,-89.17663470000002,True,ROOFTOP,,,,,,Google,POINT (-89.17663470000002 46.2904328),True,Lac Vieux Desert,Lac Vieux Desert Reservation,False,,,GEOMETRYCOLLECTION EMPTY,5558197.0,5558197,20181116,O-Open Store,ROAD HOUSE TAVERN,,4576 US HWY 2 & 45,WATERSMEET,MI,49969,Watersmeet,26,53,USA,51-Bar/Nightclub,1-Neighborhood Bar,A-1 Store,I-Independent Store,906.0,3584732.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"45000 Pechanga Pkwy, Temecula, CA, 92592",,,33.4560541,-117.1067437,True,ROOFTOP,,,,,,Google,POINT (-117.1067437 33.4560541),True,Pechanga,Pechanga Reservation,False,,,GEOMETRYCOLLECTION EMPTY,2458217.0,2458217,20181116,O-Open Store,KELSEYS DOWNSTAIRS BAR,,45000 PECHANGA PKWY,TEMECULA,CA,92592,Temecula,6,65,USA,51-Bar/Nightclub,1-Neighborhood Bar,A-1 Store,I-Independent Store,951.0,7708399.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"61 Wildwood Ave, Salamanca, NY, 14779",3024.0,9.0,42.157509999999995,-78.71330999999998,True,Exact,"61 WILDWOOD AVE, SALAMANCA, NY, 14779",R,36.0,122025321.0,940300.0,Census,POINT (-78.71330999999998 42.15750999999999),True,Allegany,Allegany Reservation,False,,,GEOMETRYCOLLECTION EMPTY,5111656.0,5111656,20181116,O-Open Store,VETERANS OF FOREIGN WARS,5296,61 WILDWOOD AVE,SALAMANCA,NY,14779,Salamanca,36,9,USA,53-Recreation,1-Private Club,A-1 Store,C-Chain Store,716.0,9451274.0,,0,0,0,0,999999,99999,Independent,,,,,175902,Veterans Of Foreign Wars,Y,,
"13603 Us Hwy 64, Dulce, NM, 87528",3015.0,39.0,36.93425,-106.98568999999999,True,Non_Exact,"13603 US HWY 64, DULCE, NM, 87528",R,35.0,143279652.0,941000.0,Census,POINT (-106.98569 36.93425),True,Jicarilla Apache Nation,Jicarilla Apache Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,7521415.0,7521415,20181116,O-Open Store,PLAYERS SPORTS BAR,,13603 US HWY 64,DULCE,NM,87528,Dulce,35,39,USA,51-Bar/Nightclub,3-Sports Bar,A-1 Store,I-Independent Store,,,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"1300 W Arizona Ave, Parker, AZ, 85344",1093.0,12.0,34.145298,-114.29229,True,Non_Exact,"1300 W ARIZONA AVE, PARKER, AZ, 85344",L,4.0,129726641.0,940200.0,Census,POINT (-114.29229 34.145298),True,Colorado River,Colorado River Indian Reservation,False,,,GEOMETRYCOLLECTION EMPTY,5270005.0,5270005,20181116,O-Open Store,EAGLES LODGE,4419,1300 W ARIZONA AVE,PARKER,AZ,85344,Parker,4,12,USA,53-Recreation,1-Private Club,A-1 Store,C-Chain Store,928.0,6695999.0,,0,0,0,0,999999,99999,Independent,,,,,175957,Eagles Lodge,Y,,
"546 Imperial Blvd, Sand Springs, OK, 74063",,,36.2064606,-96.20933620000001,True,ROOFTOP,,,,,,Google,POINT (-96.20933620000001 36.2064606),True,Osage,Osage Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1947284.0,1947284,20181116,O-Open Store,ELKS LODGE,2553,546 IMPERIAL BLVD,SAND SPRINGS,OK,74063,Sand Springs,40,113,USA,53-Recreation,1-Private Club,A-1 Store,C-Chain Store,918.0,2458088.0,,0,0,0,0,999999,99999,Independent,,,,,175968,Elks Lodge,Y,,
"213 Main St, Hot Springs, MT, 59845",2305.0,89.0,47.608463,-114.67008999999999,True,Exact,"213 MAIN ST, HOT SPRINGS, MT, 59845",L,30.0,204459506.0,940300.0,Census,POINT (-114.67009 47.608463),True,Flathead,Flathead Reservation,False,,,GEOMETRYCOLLECTION EMPTY,5580572.0,5580572,20181116,O-Open Store,FERGIES BAR,,213 MAIN ST,HOT SPRINGS,MT,59845,Hot Springs,30,89,USA,51-Bar/Nightclub,8-Country Western,A-1 Store,I-Independent Store,406.0,7412416.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"352 Main St, New Town, ND, 58763",2059.0,61.0,47.979717,-102.486824,True,Exact,"352 MAIN ST, NEW TOWN, ND, 58763",L,38.0,200598157.0,940400.0,Census,POINT (-102.486824 47.979717),True,Fort Berthold,Fort Berthold Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1779476.0,1779476,20181116,O-Open Store,AMERICAN LEGION,290,352 MAIN ST,NEW TOWN,ND,58763,New Town,38,61,USA,53-Recreation,1-Private Club,A-1 Store,C-Chain Store,701.0,6274409.0,,0,0,0,0,999999,99999,Independent,,,,,175890,American Legion,Y,,
"1217 S Riverside Dr, Espanola, NM, 87532",3087.0,39.0,35.988372999999996,-106.060814,True,Non_Exact,"1217 N RIVERSIDE DR, ESPANOLA, NM, 87532",R,35.0,143273856.0,940700.0,Census,POINT (-106.060814 35.988373),True,Santa Clara,Santa Clara Pueblo,False,,,GEOMETRYCOLLECTION EMPTY,5212551.0,5212551,20181116,O-Open Store,EAGLES LODGE,3695,1217 S RIVERSIDE DR,ESPANOLA,NM,87532,Espanola,35,39,USA,53-Recreation,1-Private Club,A-1 Store,C-Chain Store,505.0,7535155.0,,0,0,0,0,999999,99999,Independent,,,,,175957,Eagles Lodge,Y,,
"884 112th Dr, Horton, KS, 66439",2248.0,13.0,39.671665000000004,-95.64211,True,Exact,"884 112TH DR, HORTON, KS, 66439",R,20.0,635830076.0,480600.0,Census,POINT (-95.64211 39.671665),True,Kickapoo (KS),Kickapoo (KS) Reservation,False,,,GEOMETRYCOLLECTION EMPTY,7593503.0,7593503,20181116,O-Open Store,BOYS & GIRLS CLUB,,884 112TH DR,HORTON,KS,66439,Horton,20,13,USA,53-Recreation,1-Private Club,A-1 Store,I-Independent Store,785.0,4860105.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"512 Main St, Polson, MT, 59860",5037.0,47.0,47.691179999999996,-114.16338,True,Exact,"512 MAIN ST, POLSON, MT, 59860",L,30.0,206901342.0,940303.0,Census,POINT (-114.16338 47.69118),True,Flathead,Flathead Reservation,False,,,GEOMETRYCOLLECTION EMPTY,5561640.0,5561640,20181116,O-Open Store,ELKS LODGE,1695,512 MAIN ST,POLSON,MT,59860,Polson,30,47,USA,53-Recreation,1-Private Club,A-1 Store,C-Chain Store,406.0,8831695.0,,0,0,0,0,999999,99999,Independent,,,,,175968,Elks Lodge,Y,,
"91 W State Route 108, Shelton, WA, 98584",,,47.12798129999999,-123.10098119999999,True,ROOFTOP,,,,,,Google,POINT (-123.1009812 47.12798129999999),True,Squaxin Island,Squaxin Island Reservation,False,,,GEOMETRYCOLLECTION EMPTY,5627341.0,5627341,20181116,O-Open Store,STAR LITE LOUNGE,,91 W STATE ROUTE 108,SHELTON,WA,98584,Shelton,53,45,USA,51-Bar/Nightclub,2-Casual Nightclub,A-1 Store,I-Independent Store,360.0,4277711.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"49038 Us Highway 95, Culdesac, ID, 83524",5006.0,69.0,46.37025,-116.72268999999999,True,Exact,"49038 US HWY 95, CULDESAC, ID, 83524",R,16.0,173137123.0,940000.0,Census,POINT (-116.72269 46.37025),True,Nez Perce,Nez Perce Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1964227.0,1964227,20181116,O-Open Store,DROVERS RUN,,49038 US HIGHWAY 95,CULDESAC,ID,83524,Culdesac,16,69,USA,51-Bar/Nightclub,3-Sports Bar,A-1 Store,I-Independent Store,208.0,8439162.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"21 W Main St, Isabel, SD, 57633",,,45.39286999999999,-101.42951409999999,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-101.4295141 45.39286999999999),True,Cheyenne River,Cheyenne River Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1931562.0,1931562,20181116,O-Open Store,SPARKYS BAR & GRILLE,,21 W MAIN ST,ISABEL,SD,57633,Isabel,46,41,USA,51-Bar/Nightclub,1-Neighborhood Bar,A-1 Store,I-Independent Store,605.0,4662131.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"9800 E Talking Stick Way, Scottsdale, AZ, 85256",,,33.54037160000001,-111.87087040000002,True,ROOFTOP,,,,,,Google,POINT (-111.8708704 33.54037160000001),True,Salt River,Salt River Reservation,False,,,GEOMETRYCOLLECTION EMPTY,7578500.0,7578500,20181116,O-Open Store,DEGREE 270,,9800 E TALKING STICK WAY,SCOTTSDALE,AZ,85256,Scottsdale,4,13,USA,51-Bar/Nightclub,2-Casual Nightclub,A-1 Store,I-Independent Store,,,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"901 Main St, Timber Lake, SD, 57656",,,45.43040149999999,-101.0741557,True,ROOFTOP,,,,,,Google,POINT (-101.0741557 45.43040149999999),True,Cheyenne River,Cheyenne River Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1906147.0,1906147,20181116,O-Open Store,BIG DADS GRUB & PUB,,901 MAIN ST,TIMBER LAKE,SD,57656,Timber Lake,46,41,USA,51-Bar/Nightclub,1-Neighborhood Bar,A-1 Store,I-Independent Store,605.0,8653238.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"220 Michigan Ave, Orofino, ID, 83544",,,46.48023180000001,-116.25340259999999,True,ROOFTOP,,,,,,Google,POINT (-116.2534026 46.48023180000001),True,Nez Perce,Nez Perce Reservation,False,,,GEOMETRYCOLLECTION EMPTY,5581643.0,5581643,20181116,O-Open Store,OLD PONDEROSA LOUNGE,,220 MICHIGAN AVE,OROFINO,ID,83544,Orofino,16,35,USA,51-Bar/Nightclub,2-Casual Nightclub,A-1 Store,I-Independent Store,208.0,4764818.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"3151 Highway 60, Ponca City, OK, 74604",,,36.6811314,-97.0468132,True,ROOFTOP,,,,,,Google,POINT (-97.0468132 36.6811314),True,Osage,Osage Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1804579.0,1804579,20181116,O-Open Store,SADIES,,3151 HIGHWAY 60,PONCA CITY,OK,74604,Ponca City,40,113,USA,51-Bar/Nightclub,5-Adult Entertainment,A-1 Store,I-Independent Store,580.0,7659200.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"1109 S Geronimo Ave, Parker, AZ, 85344",1047.0,12.0,34.150375,-114.28577,True,Non_Exact,"1109 S GERONIMO AVE, PARKER, AZ, 85344",R,4.0,129602885.0,940200.0,Census,POINT (-114.28577 34.150375),True,Colorado River,Colorado River Indian Reservation,False,,,GEOMETRYCOLLECTION EMPTY,7525818.0,7525818,20181116,O-Open Store,PARKER ROTARY CLUB,,1109 S GERONIMO AVE,PARKER,AZ,85344,Parker,4,12,USA,53-Recreation,1-Private Club,A-1 Store,I-Independent Store,,,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"510 Old Abe Rd, Lac du Flambeau, WI, 54538",2087.0,125.0,45.972683,-89.89475,True,Non_Exact,"510 OLD ABE RD, LAC DU FLAMBEAU, WI, 54538",L,55.0,640225070.0,940000.0,Census,POINT (-89.89475 45.972683),True,Lac du Flambeau,Lac du Flambeau Reservation,False,,,GEOMETRYCOLLECTION EMPTY,2045691.0,2045691,20181116,O-Open Store,DANCING WATERS LOUNGE,,510 OLD ABE RD,LAC DU FLAMBEAU,WI,54538,Lac du Flambeau,55,125,USA,51-Bar/Nightclub,1-Neighborhood Bar,A-1 Store,I-Independent Store,715.0,5889200.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"2636 Hwy 47, Lac du Flambeau, WI, 54538",2038.0,125.0,45.977447999999995,-89.83313000000004,True,Non_Exact,"2636 STATE HWY 47, LAC DU FLAMBEAU, WI, 54538",R,55.0,640226764.0,940000.0,Census,POINT (-89.83313000000004 45.977448),True,Lac du Flambeau,Lac du Flambeau Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1761571.0,1761571,20181116,O-Open Store,LEGENDS,,2636 HWY 47,LAC DU FLAMBEAU,WI,54538,Lac du Flambeau,55,125,USA,51-Bar/Nightclub,1-Neighborhood Bar,A-1 Store,I-Independent Store,715.0,5883527.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"56721 Mt Highway 212, Charlo, MT, 59824",4053.0,47.0,47.43622,-114.1723,True,Non_Exact,"56721 STATE HWY 212, CHARLO, MT, 59824",L,30.0,206932656.0,940600.0,Census,POINT (-114.1723 47.43622),True,Flathead,Flathead Reservation,False,,,GEOMETRYCOLLECTION EMPTY,5552329.0,5552329,20181116,O-Open Store,BRANDING IRON LOUNGE,,56721 MT HIGHWAY 212,CHARLO,MT,59824,Charlo,30,47,USA,51-Bar/Nightclub,2-Casual Nightclub,A-1 Store,I-Independent Store,406.0,6449493.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"523A N Paseo De Onate, Espanola, NM, 87532",3051.0,39.0,35.990685,-106.07983999999999,True,Non_Exact,"523 PSO DE ONATE, ESPANOLA, NM, 87532",R,35.0,143287240.0,940700.0,Census,POINT (-106.07984 35.990685),True,Santa Clara,Santa Clara Pueblo,False,,,GEOMETRYCOLLECTION EMPTY,5217330.0,5217330,20181116,O-Open Store,CLUB TROPICANA,,523A N PASEO DE ONATE,ESPANOLA,NM,87532,Espanola,35,39,USA,51-Bar/Nightclub,2-Casual Nightclub,A-1 Store,I-Independent Store,505.0,7474602.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"716 S Laguna Ave, Parker, AZ, 85344",2115.0,12.0,34.151509999999995,-114.294495,True,Non_Exact,"716 S LAGUNA AVE, PARKER, AZ, 85344",L,4.0,129602851.0,940200.0,Census,POINT (-114.294495 34.15150999999999),True,Colorado River,Colorado River Indian Reservation,False,,,GEOMETRYCOLLECTION EMPTY,5242977.0,5242977,20181116,O-Open Store,ELKS LODGE,1929,716 S LAGUNA AVE,PARKER,AZ,85344,Parker,4,12,USA,53-Recreation,1-Private Club,A-1 Store,C-Chain Store,928.0,6692550.0,,0,0,0,0,999999,99999,Independent,,,,,175968,Elks Lodge,Y,,
