address,block,countyfp,id,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract
"777 S Resort Dr, Valley Center, CA, 92082",,,7602333,33.267594,-116.9554387,Google,ROOFTOP,,,,,
"2381 Hwy 260, Overgaard, AZ, 85933",,,2057479,34.392447,-110.525544,Google,ROOFTOP,,,,,
"237 E South St Unit E, Bishop, CA, 93514",,,7590852,37.3590019,-118.3919603,Google,ROOFTOP,,,,,
"109 1st St NW, Mandan, ND, 58554",,,1770809,46.8270881,-100.8911671,Google,ROOFTOP,,,,,
"917 Fremont St, Las Vegas, NV, 89101",,,1408122,36.1667913,-115.1355082,Google,ROOFTOP,,,,,
"114 Main St, Sheyenne, ND, 58374",,,1931551,47.8273447,-99.1198752,Google,RANGE_INTERPOLATED,,,,,
"444 W Goodwin St, Prescott, AZ, 86303",,,5265995,34.5402431,-112.4747249,Google,ROOFTOP,,,,,
"19160 Hatch Hwy NE, Deming, NM, 88030",,,1939279,32.5764404,-107.4513802,Google,ROOFTOP,,,,,
"1020 W Hobsonway, Blythe, CA, 92225",,,7345146,33.609402,-114.6092456,Google,ROOFTOP,,,,,
"9775 State Highway 11 NW, Roosevelt, MN, 56673",,,5648016,48.7973108,-95.088478,Google,ROOFTOP,,,,,
"75 5660 Kopiko St, Kailua Kona, HI, 96740",,,7577671,19.6424729,-155.9936509,Google,ROOFTOP,,,,,
"320 S Cheyenne Ave, Tulsa, OK, 74103",,,7310289,36.151845,-95.99305249999999,Google,RANGE_INTERPOLATED,,,,,
"E19605 Old Us 2 W, Watersmeet, MI, 49969",,,5056520,46.2921554,-89.40179049999999,Google,ROOFTOP,,,,,
"1000 Wild Horse Dr, Sparks, NV, 89434",,,1840623,39.5439315,-119.5542564,Google,ROOFTOP,,,,,
"2045 Eagle Dr, Pagosa Springs, CO, 81147",,,7323364,37.270504,-107.044128,Google,ROOFTOP,,,,,
"5371 Hwy 299, Willow Creek, CA, 95573",,,5245863,40.8696445,-123.5216841,Google,ROOFTOP,,,,,
"25 W Main St, Craigmont, ID, 83523",,,5581880,46.2406179,-116.4743821,Google,ROOFTOP,,,,,
"4320 N State Road 7, Pompano Beach, FL, 33073",,,3917061,26.2813502,-80.20178729999999,Google,RANGE_INTERPOLATED,,,,,
"621 Highway K45, Whiting, IA, 51063",,,3929039,42.1264432,-96.14872369999999,Google,ROOFTOP,,,,,
"201 N 3rd St, Las Vegas, NV, 89101",,,1908572,36.1718292,-115.1423178,Google,ROOFTOP,,,,,
"1710 N 4th St, Coeur D Alene, ID, 83814",,,7372929,47.6916191,-116.7799079,Google,ROOFTOP,,,,,
"325 N Havasu Lake Rd, Needles, CA, 92363",,,5218269,34.4835436,-114.4091857,Google,ROOFTOP,,,,,
"241 Albright Rd, Rock Hill, SC, 29730",,,1965589,34.9131297,-81.0083647,Google,ROOFTOP,,,,,
"3481 Us Highway 50 E, Carson City, NV, 89701",,,5265307,39.1776069,-119.7291888,Google,ROOFTOP,,,,,
"74 5612 Pawai Pl, Kailua Kona, HI, 96740",,,7420710,19.6430824,-155.9975195,Google,ROOFTOP,,,,,
"Hwy 225, Elko, NV, 89801",,,5265547,40.8269826,-115.7755729,Google,GEOMETRIC_CENTER,,,,,
"1130 E St SW, Miami, OK, 74354",,,1945979,36.8594994,-94.8827745,Google,ROOFTOP,,,,,
"329 S Main, Overton, NV, 89040",,,5264690,36.5380694,-114.443321,Google,RANGE_INTERPOLATED,,,,,
"230 S Riverside Dr, Espanola, NM, 87532",,,5217391,35.9927712,-106.0680809,Google,RANGE_INTERPOLATED,,,,,
"4000 S 4th Ave, Yuma, AZ, 85365",,,1698752,32.6530722,-114.6267691,Google,ROOFTOP,,,,,
"49 N Hotel St, Honolulu, HI, 96817",,,5220320,21.3116621,-157.8625478,Google,ROOFTOP,,,,,
