546689.0,1418 S Garfield Rd,Airway Heights,WA,99001
635971.0,710 Hwy 902 E,Medical Lake,WA,99022
2051173.0,14212 W Highway 2,Medical Lake,WA,99022
757927.0,6144 Ford Wellpinit Rd,Wellpinit,WA,99040
1937867.0,5451 Ford Wellpinit Rd,Wellpinit,WA,99040
1437725.0,1409 N Park St,Chewelah,WA,99109
316514.0,403 S Park St,Chewelah,WA,99109
1475327.0,2509 Highway 395 S,Chewelah,WA,99109
945885.0,1677 W Blue Creek Rd,Chewelah,WA,99109
631805.0,2 Okanogan Ave,Coulee Dam,WA,99116
619591.0,613 Winchester St,Cusick,WA,99119
7598986.0,370 Qlispe River Way,Cusick,WA,99119
1733921.0,6828 Highway 25 S,Davenport,WA,99122
514457.0,310 Morgan,Davenport,WA,99122
1475349.0,1131 Morgan St,Davenport,WA,99122
757934.0,6394 West End Rd,Fruitland,WA,99129
1475510.0,5369 Highway 25 S,Fruitland,WA,99129
1440928.0,630 E Grand Coulee Ave,Grand Coulee,WA,99133
316515.0,311 E Grand Coulee Ave,Grand Coulee,WA,99133
1475791.0,3032 Bridge Creek Rd,Inchelium,WA,99138
7067456.0,103 E 3rd Ave,Kettle Falls,WA,99141
1442041.0,103 W 3rd Ave & Meyer St,Kettle Falls,WA,99141
2592395.0,34291 Highway 20 E,Kettle Falls,WA,99141
1475246.0,25290 Highway 395 N,Kettle Falls,WA,99141
1477097.0,1050 W 3rd Ave,Kettle Falls,WA,99141
1930530.0,4442 Hwy 155,Nespelem,WA,99155
2120693.0,4440 Hwy 155,Nespelem,WA,99155
744576.0,16267 N Highway 21,Republic,WA,99166
1476300.0,30267 E Highway 20,Republic,WA,99166
1762919.0,1201 S Clark,Republic,WA,99166
1942471.0,2990 Highway 25 S,Rice,WA,99167
1475847.0,110 N Main St,Springdale,WA,99173
250389.0,203 W Shaffer Ave,Springdale,WA,99173
619724.0,111 W 5th St,Usk,WA,99180
653303.0,314 NE Main St,Wilbur,WA,99185
757960.0,2627 W Sunset Blvd,Spokane,WA,99224
2115109.0,1305 S Hayford Rd,Spokane,WA,99224
1433990.0,4110 S Fosseen Rd,Spokane,WA,99224
267543.0,3709 S Geiger Blvd,Spokane,WA,99224
845947.0,4017 S Cheney Spokane Rd,Spokane,WA,99224
2047882.0,10506 W Aero Rd,Spokane,WA,99224
1475470.0,11115 W Medical Lake Rd,Spokane,WA,99224
7515899.0,700 Wine Country Rd,Prosser,WA,99350
1529567.0,1017 S Kinney Way,Prosser,WA,99350
496311.0,1303 Wine Country Rd,Prosser,WA,99350
634171.0,1232 Meade Ave,Prosser,WA,99350
744594.0,1825 Wine Country Rd,Prosser,WA,99350
1476060.0,130702 W Johnson Rd,Prosser,WA,99350
7551638.0,335 Wine Country Rd,Prosser,WA,99350
692069.0,101 Merlot Dr,Prosser,WA,99350
3846944.0,210 Chardonnay Ave,Prosser,WA,99350
2127276.0,20 Merlot Dr,Prosser,WA,99350
1852882.0,110 Frontage Rd,Roosevelt,WA,99356
7570558.0,2001 Melrose St,Walla Walla,WA,99362
1431936.0,706 W Rose St,Walla Walla,WA,99362
3153039.0,111 N 9th Ave,Walla Walla,WA,99362
1868864.0,315 N 2nd Ave,Walla Walla,WA,99362
1619873.0,7 E Rose St,Walla Walla,WA,99362
129659.0,410 E Alder St,Walla Walla,WA,99362
1477067.0,2112 E Isaacs Ave,Walla Walla,WA,99362
