address,block,countyfp,id,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract
"44 S Main, Aberdeen, ID, 83210",,,626843,42.9433896,-112.8390578,Google,RANGE_INTERPOLATED,,,,,
"14932 Hwy 8 NE, Bena, MN, 56626",,,7001234,47.3407877,-94.2071805,Google,APPROXIMATE,,,,,
"835 Us 27 S, Lake Placid, FL, 33852",,,1400760,27.2886967,-81.3576226,Google,ROOFTOP,,,,,
"104 W Highway 30, Toledo, IA, 52342",,,1754495,41.986666,-92.5788638,Google,ROOFTOP,,,,,
"59 Main St, East Millinocket, ME, 44301",,,623951,45.6256716,-68.5756941,Google,ROOFTOP,,,,,
"526 W Thames St, Norwich, CT, 63607",,,767718,41.5032906,-72.0920663,Google,ROOFTOP,,,,,
"2610 E Route 66, Flagstaff, AZ, 86004",,,7081461,35.2071372,-111.6123203,Google,ROOFTOP,,,,,
"55 Ray Thorington Rd, Montgomery, AL, 36117",,,1829113,32.338189,-86.1614253,Google,ROOFTOP,,,,,
"224 W Town St, Norwich, CT, 63602",,,763203,41.5569424,-72.110766,Google,ROOFTOP,,,,,
"1445 E 4th St, Reno, NV, 89512",,,1629754,39.5338806,-119.7943295,Google,ROOFTOP,,,,,
"105 26th St E, Williston, ND, 58801",,,1411141,48.1692518,-103.6210169,Google,ROOFTOP,,,,,
"1 W Main St, Crosby, MN, 56441",,,1445182,46.48255,-93.95263,Google,ROOFTOP,,,,,
"406 Westview Ln, Stanley, ND, 58784",,,7303578,48.3061384,-102.4002673,Google,ROOFTOP,,,,,
"1102 Paseo Del Pueblo Norte, El Prado, NM, 87529",,,801676,36.4287226,-105.5753127,Google,RANGE_INTERPOLATED,,,,,
"1062 E Brundage Ln, Sheridan, WY, 82801",,,7461536,44.7730103,-106.9410513,Google,ROOFTOP,,,,,
"1250 S Frontage Rd, Hastings, MN, 55033",,,1640661,44.7378806,-92.8749353,Google,ROOFTOP,,,,,
"2704 171st Pl NE Ste 102, Marysville, WA, 98271",,,3090112,48.1506934,-122.1933999,Google,ROOFTOP,,,,,
"647 N Main St, Norwich, CT, 63602",,,1865170,41.5403968,-72.0523255,Google,ROOFTOP,,,,,
"750 Us Highway 8 63, Turtle Lake, WI, 54889",,,7346605,45.393595,-92.1621795,Google,ROOFTOP,,,,,
"10004 204th Ave E, Bonney Lake, WA, 98391",,,3978986,47.1654405,-122.1568877,Google,ROOFTOP,,,,,
"297 W Broadway, Lincoln, ME, 44574",,,1978928,45.3550248,-68.5301935,Google,ROOFTOP,,,,,
"702 W 2nd St, Winner, SD, 57580",,,2391254,43.3769012,-99.8664222,Google,ROOFTOP,,,,,
"7389 Airport Rd, Siren, WI, 54872",,,7505654,45.8146508,-92.3692026,Google,ROOFTOP,,,,,
"9400 192nd Ave E, Bonney Lake, WA, 98391",,,7471379,47.1725871,-122.1722339,Google,ROOFTOP,,,,,
"763 Ponderosa Vlg, Burns, OR, 97720",,,1412149,43.5788055,-119.0703065,Google,ROOFTOP,,,,,
"18648 Beroun Crossing Rd, Pine City, MN, 55063",,,2955297,45.9037024,-92.9639707,Google,ROOFTOP,,,,,
"129 W Baraga Ave Ste D, Marquette, MI, 49855",,,3899326,46.5408008,-87.3948521,Google,ROOFTOP,,,,,
"6981 W Remus Rd, Mount Pleasant, MI, 48858",,,1425398,43.595964,-84.9868375,Google,ROOFTOP,,,,,
"65 NE Oak St Ste 100, Madras, OR, 97741",,,3808316,44.6390382,-121.1281512,Google,ROOFTOP,,,,,
"4850 Encore Blvd, Mount Pleasant, MI, 48858",,,2144893,43.5707505,-84.7599168,Google,ROOFTOP,,,,,
"904 Highway 33 S, Cloquet, MN, 55720",,,1839074,46.7103966,-92.4573496,Google,ROOFTOP,,,,,
"14394 S Packer Ave, Gordon, WI, 54838",,,7492411,46.2449266,-91.8006185,Google,ROOFTOP,,,,,
"6050 State Highway 70, Pine City, MN, 55063",,,991478,45.7661706,-92.9853937,Google,ROOFTOP,,,,,
"2201 S Commons, Federal Way, WA, 98003",,,7471028,47.3133849,-122.3054329,Google,ROOFTOP,,,,,
"505 Columbia Ave E, Battle Creek, MI, 49014",,,7571423,42.2986907,-85.1788956,Google,ROOFTOP,,,,,
"623 Paseo Del, Taos, NM, 87571",,,7534413,36.3947512,-105.5798987,Google,RANGE_INTERPOLATED,,,,,
"262 Gateway Dr, Heber City, UT, 84032",,,3755213,40.4917969,-111.4097493,Google,ROOFTOP,,,,,
