id,address,match,matchtype,parsed,tigerlineid,side,statefp,countyfp,tract,block,lat,lon
1406795.0,"2459 Sioux Trl NW, Prior Lake, MN, 55372",True,Exact,"2459 SIOUX TRL NW, PRIOR LAKE, MN, 55372",38141458,L,27,139,080903,1053,44.73703,-93.47097
3952600.0,"18341 US Highway 41, LAnse, MI, 49946",False,,,,,,,,,,
2239390.0,"8251 Eastchase Pkwy, Montgomery, AL, 36117",True,Exact,"8251 EASTCHASE PKWY, MONTGOMERY, AL, 36117",641841570,L,01,101,005406,4014,32.361675,-86.15198
1398437.0,"405 Jamacha Rd, El Cajon, CA, 92019",True,Exact,"405 JAMACHA RD, EL CAJON, CA, 92019",195333730,L,06,073,015601,3000,32.79173,-116.93267
1445089.0,"122 W 7th Ave, Floodwood, MN, 55736",True,Exact,"122 W 7TH AVE, FLOODWOOD, MN, 55736",163161460,L,27,137,011200,2118,46.92694,-92.91529
7579322.0,"102 E Main St, Walla Walla, WA, 99362",False,,,,,,,,,,
1396445.0,"450 E Main St, Norwich, CT, 63605",False,,,,,,,,,,
2250128.0,"9341 Us Highway 169, Garrison, MN, 56450",False,,,,,,,,,,
623470.0,"117 S Toppenish Ave, Toppenish, WA, 98948",False,,,,,,,,,,
626394.0,"107 S Main St, Stanley, ND, 58784",True,Exact,"107 MAIN ST, STANLEY, ND, 58784",200614025,L,38,061,955200,1020,48.32081,-102.39064
1793532.0,"2809 Olive Hwy Ste 160, Oroville, CA, 95966",True,Exact,"2809 OLIVE HWY, OROVILLE, CA, 95966",68476844,R,06,007,002700,2019,39.503998,-121.541245
1412134.0,"200 Arlington Mall, Arlington, OR, 97812",False,,,,,,,,,,
920449.0,"417 S Tower Ave, Centralia, WA, 98531",False,,,,,,,,,,
1647016.0,"W5151 38th St, New Lisbon, WI, 53950",False,,,,,,,,,,
3655810.0,"9 Florence Ave, Houlton, ME, 47301",True,Non_Exact,"9 FLORENCE AVE, HOULTON, ME, 04730",123858325,R,23,003,952500,2000,46.123833,-67.84752
1425854.0,"411 Main St, Ogema, MN, 56569",False,,,,,,,,,,
1406346.0,"587 W Surrey Rd, Farwell, MI, 48622",True,Non_Exact,"587 W SURREY RD, FARWELL, MI, 48622",110387395,L,26,035,000400,3002,43.8576,-84.860855
1798347.0,"1601 Carrollton Ave, Greenwood, MS, 38930",True,Exact,"1601 CARROLLTON AVE, GREENWOOD, MS, 38930",1048507,L,28,083,950900,2010,33.517403,-90.16525
1731013.0,"217 NW 2nd Ave, Myrtle Creek, OR, 97457",True,Exact,"217 NW 2ND AVE, MYRTLE CREEK, OR, 97457",137233438,R,41,019,180000,4021,43.025925,-123.2889
1407395.0,"201 W Claiborne Ave, Greenwood, MS, 38930",False,,,,,,,,,,
1916488.0,"6671 S Virginia St, Reno, NV, 89511",True,Non_Exact,"6671 SOUTH VIRGINIA ST, RENO, NV, 89511",107103792,R,32,031,001012,1024,39.46565,-119.78365
7503600.0,"2920 Main St, Susanville, CA, 96130",True,Exact,"2920 MAIN ST, SUSANVILLE, CA, 96130",126931548,L,06,035,040304,2025,40.410805,-120.63659
1580796.0,"300 Reno Dr, Wayland, MI, 49348",True,Exact,"300 RENO DR, WAYLAND, MI, 49348",11440518,R,26,005,030500,1017,42.673862,-85.65699
7458656.0,"101 SE State Highway 38, Effie, MN, 56639",False,,,,,,,,,,
1465934.0,"719 Front St, Nashua, MT, 59248",True,Exact,"719 FRONT ST, NASHUA, MT, 59248",166994847,R,30,105,940600,3154,48.13246,-106.35687
7583265.0,"9801 204th Ave E, Bonney Lake, WA, 98391",False,,,,,,,,,,
2242195.0,"6690 Sturgeon Lake Rd, Welch, MN, 55089",False,,,,,,,,,,
7368544.0,"104 N Main St, Wahkon, MN, 56386",True,Exact,"104 MAIN ST, WAHKON, MN, 56386",163056072,R,27,095,970100,3020,46.11833,-93.52099
802404.0,"41817 State Highway 74, Hemet, CA, 92544",False,,,,,,,,,,
627039.0,"20 13th St W, Havre, MT, 59501",True,Exact,"20 13TH ST W, HAVRE, MT, 59501",162161388,L,30,041,040400,2004,48.539337,-109.68872
3865797.0,"769 Ponderosa Vlg, Burns, OR, 97720",False,,,,,,,,,,
767730.0,"346 Main St, Placerville, CA, 95667",True,Exact,"346 MAIN ST, PLACERVILLE, CA, 95667",607157301,R,06,017,031200,3006,38.728508,-120.80189
1396280.0,"138 Norwich New London Tpke, Uncasville, CT, 63822",False,,,,,,,,,,
626864.0,"69 N Pine St, Blackfoot, ID, 83221",False,,,,,,,,,,
1906914.0,"4212 Hwy 281 N, Rolla, ND, 58367",False,,,,,,,,,,
624315.0,"710 Main St, Britton, SD, 57430",True,Non_Exact,"710 MAIN AVE, BRITTON, SD, 57430",199573219,L,46,091,950800,3099,45.791164,-97.75051
1631419.0,"425 Hwy 264 Ste A, Gallup, NM, 87301",False,,,,,,,,,,
1424564.0,"81 Cliff St, Battle Creek, MI, 49014",True,Exact,"81 CLIFF ST, BATTLE CREEK, MI, 49014",11715101,L,26,025,000600,1012,42.309513,-85.17052
7473867.0,"2100 Paul Bunyan Dr NW, Bemidji, MN, 56601",False,,,,,,,,,,
2865447.0,"2409 NW Highway 101, Lincoln City, OR, 97367",False,,,,,,,,,,
2710246.0,"120 E 18th St, Falls City, NE, 68355",False,,,,,,,,,,
1425769.0,"902 S Highway 10 Dr, Lake Park, MN, 56554",False,,,,,,,,,,
669985.0,"2087 E Florida Ave, Hemet, CA, 92544",True,Exact,"2087 FLORIDA AVE, HEMET, CA, 92544",194756514,R,06,065,043308,2003,33.74765,-116.95028
634239.0,"3960 Cambridge Rd, Shingle Springs, CA, 95682",False,,,,,,,,,,
1799044.0,"177 River Ave S, Buckley, WA, 98321",False,,,,,,,,,,
509815.0,"3506 E Route 66, Flagstaff, AZ, 86004",False,,,,,,,,,,
1406871.0,"5571 Highway 210, Cromwell, MN, 55726",True,Non_Exact,"5571 STATE HWY 210, CROMWELL, MN, 55726",162670799,L,27,017,070600,4184,46.679638,-92.88377
2043953.0,"3070 Scenic Hwy NE, Pennington, MN, 56663",True,Exact,"3070 SCENIC HWY NE, PENNINGTON, MN, 56663",176407936,R,27,007,940002,1121,47.49308,-94.479675
1408983.0,"103 Bent St, Taos, NM, 87571",True,Exact,"103 BENT ST, TAOS, NM, 87571",159934354,R,35,055,940100,5037,36.40828,-105.57263
1693870.0,"174 S Sunrise Way, Palm Springs, CA, 92262",False,,,,,,,,,,
1425405.0,"701 N Huron Ave, Mackinaw City, MI, 49701",False,,,,,,,,,,
951960.0,"6990 Atlanta Hwy, Montgomery, AL, 36117",True,Exact,"6990 ATLANTA HWY, MONTGOMERY, AL, 36117",641841692,R,01,101,005407,2001,32.38247,-86.17634
659522.0,"211 S Cedar St, Manistique, MI, 49854",False,,,,,,,,,,
7509913.0,"31217 Pacific Hwy S Ste A101, Federal Way, WA, 98003",True,Exact,"31217 PACIFIC HWY S, FEDERAL WAY, WA, 98003",239775642,R,53,033,030202,1000,47.32199,-122.31344
854340.0,"2409 NW Highway 101, Lincoln City, OR, 97367",False,,,,,,,,,,
623419.0,"540 N West Ave, Arlington, WA, 98223",True,Non_Exact,"540 N WEST AVE, ARLINGTON, WA, 98223",187740937,L,53,061,053508,2015,48.198517,-122.12814
662643.0,"14916 Highway 16 W, De Kalb, MS, 39328",False,,,,,,,,,,
1407834.0,"1043 Main St, Forsyth, MT, 59327",False,,,,,,,,,,
769492.0,"3090 W Historic Highway 66, Gallup, NM, 87301",False,,,,,,,,,,
1447923.0,"225 S Main St, Condon, OR, 97823",False,,,,,,,,,,
1466961.0,"7033 US Hwy 160, Cortez, CO, 81321",False,,,,,,,,,,
2505635.0,"200 N Quetilquasoon Rd, Manson, WA, 98831",True,Exact,"200 N QUETILQUASOON RD, MANSON, WA, 98831",156991342,R,53,007,960400,2040,47.885838,-120.152374
7327536.0,"1015 N Zaragoza Rd, El Paso, TX, 79907",True,Non_Exact,"1015 N ZARAGOZA RD, EL PASO, TX, 79907",189351714,L,48,141,004103,2012,31.711878,-106.311195
2125682.0,"12193 Ash River Trl, Orr, MN, 55771",False,,,,,,,,,,
644523.0,"506 Riviera Blvd, Bullhead City, AZ, 86442",True,Exact,"506 RIVIERA BLVD, BULLHEAD CITY, AZ, 86442",618793127,L,04,015,951800,4030,35.094685,-114.630196
1917609.0,"507 Arrow Ave NE, Watertown, SD, 57201",True,Exact,"507 ARROW AVE NE, WATERTOWN, SD, 57201",200729929,R,46,029,954301,2030,44.90116,-97.105515
1446738.0,"68 S Main St, Helper, UT, 84526",True,Exact,"68 MAIN ST, HELPER, UT, 84526",606913186,L,49,007,000500,1289,39.643337,-111.15406
623306.0,"8575 Los Coches Rd Ste 5, El Cajon, CA, 92021",True,Exact,"8575 LOS COCHES RD, EL CAJON, CA, 92021",195333107,L,06,073,016809,3024,32.831593,-116.90461
740035.0,"123 Genesee St, Marquette, MI, 49855",True,Exact,"123 GENESEE ST, MARQUETTE, MI, 49855",182035004,L,26,103,000300,1015,46.53397,-87.39736
1929116.0,"3194 Us Highway 59, Waubun, MN, 56589",True,Exact,"3194 US HWY 59, WAUBUN, MN, 56589",168228243,R,27,087,940300,1232,47.1799,-95.9331
1479462.0,"9 E Main St, Lovell, WY, 82431",False,,,,,,,,,,
7564487.0,"777 N Palm Canyon Dr Ste 102, Palm Springs, CA, 92262",True,Non_Exact,"777 N PALM CANYON DR, PALM SPRINGS, CA, 92262",194761465,R,06,065,044606,1037,33.833744,-116.54677
7507165.0,"4112 State Route 105, Tokeland, WA, 98590",False,,,,,,,,,,
3912639.0,"1717 E Date Pl, San Bernardino, CA, 92404",True,Exact,"1717 DATE PL, SAN BERNARDINO, CA, 92404",144656090,R,06,071,006204,1010,34.140984,-117.249954
7572914.0,"2400 Duck Creek Pkwy, Green Bay, WI, 54303",False,,,,,,,,,,
3666124.0,"2640 S Virginia St, Reno, NV, 89502",True,Non_Exact,"2640 SOUTH VIRGINIA ST, RENO, NV, 89502",107052526,L,32,031,000900,2003,39.499367,-119.80007
802115.0,"3668 Adobe Rd, Twentynine Palms, CA, 92277",False,,,,,,,,,,
3621813.0,"1771 Magnolia Dr, Macon, MS, 39341",True,Exact,"1771 MAGNOLIA DR, MACON, MS, 39341",2796763,L,28,103,950100,2123,33.14633,-88.554344
664624.0,"708 E Morris St, La Conner, WA, 98257",True,Exact,"708 MORRIS ST, LA CONNER, WA, 98257",183666668,R,53,057,952100,1029,48.39219,-122.48886
71612.0,"957 Emmett St E, Battle Creek, MI, 49014",False,,,,,,,,,,
1487792.0,"24 Norwich Ave, Norwich, CT, 63602",True,Non_Exact,"24 NORWICH AVE, NORWICH, CT, 06360",625607959,L,09,011,696400,4001,41.552303,-72.05209
1407085.0,"142 Highway 212 E, Granite Falls, MN, 56241",False,,,,,,,,,,
1409011.0,"3907 Us 64, Fruitland, NM, 87416",True,Non_Exact,"3907 US HWY 64, FRUITLAND, NM, 87416",127399470,R,35,045,000504,2143,36.753113,-108.40915
7158884.0,"4001 2nd Ave W, Williston, ND, 58801",False,,,,,,,,,,
7039974.0,"322 N Church Ave, Louisville, MS, 39339",False,,,,,,,,,,
7337048.0,"910 W Buffalo St, New Buffalo, MI, 49117",True,Non_Exact,"910 W BUFFALO ST, NEW BUFFALO, MI, 49117",119983606,L,26,021,011300,6032,41.78988,-86.75336
803254.0,"3480 Del Rosa Ave, San Bernardino, CA, 92404",False,,,,,,,,,,
1793730.0,"2027 E Ireland Rd, South Bend, IN, 46614",True,Exact,"2027 IRELAND RD, SOUTH BEND, IN, 46614",639717370,R,18,141,003200,2023,41.629498,-86.21673
1751470.0,"18070 Beroun Crossing Rd, Pine City, MN, 55063",True,Exact,"18070 BEROUN CROSSING RD, PINE CITY, MN, 55063",163097342,L,27,115,950800,1002,45.904003,-92.96848
626843.0,"44 S Main, Aberdeen, ID, 83210",False,,,,,,,,,,
7001234.0,"14932 Hwy 8 NE, Bena, MN, 56626",False,,,,,,,,,,
1400760.0,"835 Us 27 S, Lake Placid, FL, 33852",False,,,,,,,,,,
1754495.0,"104 W Highway 30, Toledo, IA, 52342",False,,,,,,,,,,
623951.0,"59 Main St, East Millinocket, ME, 44301",False,,,,,,,,,,
7497647.0,"2149 Cascade Ave, Hood River, OR, 97031",True,Exact,"2149 CASCADE AVE, HOOD RIVER, OR, 97031",645303321,L,41,027,950300,2003,45.709705,-121.53337
767718.0,"526 W Thames St, Norwich, CT, 63607",False,,,,,,,,,,
7081461.0,"2610 E Route 66, Flagstaff, AZ, 86004",False,,,,,,,,,,
2062584.0,"15737 Davis Ave, Hayward, WI, 54843",True,Exact,"15737 DAVIS AVE, HAYWARD, WI, 54843",194443715,L,55,113,100300,2016,46.01584,-91.478386
1829113.0,"55 Ray Thorington Rd, Montgomery, AL, 36117",False,,,,,,,,,,
1415906.0,"2480 Babcock Rd, Green Bay, WI, 54313",True,Exact,"2480 BABCOCK RD, GREEN BAY, WI, 54313",148096596,R,55,009,021302,1045,44.49323,-88.09717
763203.0,"224 W Town St, Norwich, CT, 63602",False,,,,,,,,,,
620860.0,"131 10th St, Evanston, WY, 82930",True,Exact,"131 10TH ST, EVANSTON, WY, 82930",606033256,R,56,041,975400,6024,41.26827,-110.965294
1399942.0,"807 Jamacha Rd, El Cajon, CA, 92019",True,Exact,"807 JAMACHA RD, EL CAJON, CA, 92019",615026396,L,06,073,015405,1010,32.78502,-116.927895
2911140.0,"3251 Highway 71, Littlefork, MN, 56653",True,Non_Exact,"3251 US HWY 71, LITTLEFORK, MN, 56653",611832434,R,27,071,790500,1032,48.51795,-93.57529
936607.0,"1101 W Olive Ave, Porterville, CA, 93257",True,Non_Exact,"1101 W OLIVE AVE, PORTERVILLE, CA, 93257",202786057,L,06,107,003602,3004,36.06589,-119.04486
1636037.0,"1405 Commercial Ave, Anacortes, WA, 98221",True,Exact,"1405 COMMERCIAL AVE, ANACORTES, WA, 98221",183641795,R,53,057,940600,2026,48.510845,-122.6126
1629754.0,"1445 E 4th St, Reno, NV, 89512",False,,,,,,,,,,
1415656.0,"121 N Main St, Omak, WA, 98841",True,Non_Exact,"121 MAIN ST N, OMAK, WA, 98841",157344657,L,53,047,970600,3031,48.412323,-119.52845
7455945.0,"923 Auburn Way N, Auburn, WA, 98002",True,Exact,"923 AUBURN WAY N, AUBURN, WA, 98002",186653354,L,53,033,030501,2006,47.317005,-122.22207
7467694.0,"67750 E Palm Canyon Dr, Cathedral City, CA, 92234",True,Non_Exact,"67750 E PALM CANYON DR, CATHEDRAL CTY, CA, 92234",195073909,L,06,065,941000,1027,33.787746,-116.48121
1745900.0,"7413 Main St, Danbury, WI, 54830",True,Non_Exact,"7413 MAIN ST E, DANBURY, WI, 54830",167470317,R,55,013,970700,1016,46.007053,-92.36325
1411141.0,"105 26th St E, Williston, ND, 58801",False,,,,,,,,,,
1445182.0,"1 W Main St, Crosby, MN, 56441",False,,,,,,,,,,
1408191.0,"10555 Stead Blvd, Reno, NV, 89506",True,Exact,"10555 STEAD BLVD, RENO, NV, 89506",107040904,L,32,031,002614,1012,39.624165,-119.882126
7303578.0,"406 Westview Ln, Stanley, ND, 58784",False,,,,,,,,,,
801676.0,"1102 Paseo Del Pueblo Norte, El Prado, NM, 87529",False,,,,,,,,,,
7461536.0,"1062 E Brundage Ln, Sheridan, WY, 82801",False,,,,,,,,,,
1640661.0,"1250 S Frontage Rd, Hastings, MN, 55033",False,,,,,,,,,,
769449.0,"2858 W Drexel Rd, Tucson, AZ, 85746",True,Non_Exact,"2858 W DREXEL RD, TUCSON, AZ, 85746",121163244,R,04,019,004312,3009,32.148308,-111.02778
1406952.0,"1531 Cloquet Ave, Cloquet, MN, 55720",True,Exact,"1531 CLOQUET AVE, CLOQUET, MN, 55720",162672660,R,27,017,070100,4036,46.721413,-92.446304
3090112.0,"2704 171st Pl NE Ste 102, Marysville, WA, 98271",False,,,,,,,,,,
2057398.0,"401 9th Ave NW, Watertown, SD, 57201",True,Exact,"401 9 AVE NW, WATERTOWN, SD, 57201",645435407,L,46,029,954302,2018,44.91022,-97.12183
1855409.0,"1140 Coffeen Ave, Sheridan, WY, 82801",True,Exact,"1140 COFFEEN AVE, SHERIDAN, WY, 82801",147406463,L,56,033,000100,1066,44.78819,-106.94526
1415051.0,"675 E Main St, Vernal, UT, 84078",True,Non_Exact,"675 W MAIN ST, VERNAL, UT, 84078",126116001,L,49,047,968402,3006,40.45556,-109.54104
1486446.0,"14134 Olde Highway 80, El Cajon, CA, 92021",True,Exact,"14134 OLDE HIGHWAY 80, EL CAJON, CA, 92021",195669589,L,06,073,015501,2020,32.84378,-116.87966
766906.0,"507 1st Ave E, Shakopee, MN, 55379",True,Exact,"507 1ST AVE E, SHAKOPEE, MN, 55379",38140596,L,27,139,080400,3003,44.79935,-93.5208
7261312.0,"903 Engh Rd, Omak, WA, 98841",True,Exact,"903 ENGH RD, OMAK, WA, 98841",157362220,R,53,047,970600,1081,48.41677,-119.50847
1413869.0,"125 9th Ave SE, Watertown, SD, 57201",True,Non_Exact,"125 9TH ST SE, WATERTOWN, SD, 57201",200730104,L,46,029,954400,1020,44.89619,-97.10119
7409716.0,"12302 Montana Ave Bldg H Ste 802, El Paso, TX, 79938",True,Exact,"12302 MONTANA AVE, EL PASO, TX, 79938",189410909,R,48,141,010331,2013,31.80677,-106.26448
500110.0,"2350 Miracle Mile, Bullhead City, AZ, 86442",True,Exact,"2350 MIRACLE MILE, BULLHEAD CITY, AZ, 86442",636482172,R,04,015,951501,1000,35.10013,-114.59655
2709793.0,"31260 Pacific Hwy S, Federal Way, WA, 98003",True,Exact,"31260 PACIFIC HWY S, FEDERAL WAY, WA, 98003",239775642,L,53,033,030006,2004,47.32165,-122.31342
669982.0,"1700 N Waterman Ave, San Bernardino, CA, 92404",True,Non_Exact,"1700 N WATERMAN AVE, SAN BERNARDINO, CA, 92404",144655178,L,06,071,005400,4000,34.1302,-117.27879
1865170.0,"647 N Main St, Norwich, CT, 63602",False,,,,,,,,,,
802422.0,"7335 Victoria Ave, Highland, CA, 92346",True,Exact,"7335 VICTORIA AVE, HIGHLAND, CA, 92346",144661399,L,06,071,007603,3007,34.120495,-117.22621
7405943.0,"1021 W Beacon St, Philadelphia, MS, 39350",True,Non_Exact,"1021 W BEACON ST, PHILADELPHIA, MS, 39350",610561231,L,28,099,010400,4070,32.768387,-89.13352
2054387.0,"16616 Twin Lakes Ave, Marysville, WA, 98271",True,Exact,"16616 TWIN LAKES AVE, MARYSVILLE, WA, 98271",187740499,L,53,061,053102,1007,48.148003,-122.188736
1416227.0,"112 Coffeen Ave, Sheridan, WY, 82801",True,Exact,"112 COFFEEN AVE, SHERIDAN, WY, 82801",639691084,L,56,033,000200,1022,44.794662,-106.95411
7346605.0,"750 Us Highway 8 63, Turtle Lake, WI, 54889",False,,,,,,,,,,
626582.0,"1000 E Roosevelt Ave, Grants, NM, 87020",True,Exact,"1000 ROOSEVELT AVE, GRANTS, NM, 87020",639500614,R,35,006,974201,1014,35.161186,-107.82822
1399154.0,"68100 Ramon Rd Ste B1, Cathedral City, CA, 92234",True,Exact,"68100 RAMON RD, CATHEDRAL CTY, CA, 92234",194765380,L,06,065,044926,1014,33.81593,-116.47236
3978986.0,"10004 204th Ave E, Bonney Lake, WA, 98391",False,,,,,,,,,,
1482972.0,"103 E Broadway St, Thermopolis, WY, 82443",True,Exact,"103 BROADWAY ST, THERMOPOLIS, WY, 82443",148934232,L,56,017,967800,1122,43.64598,-108.20354
435060.0,"35100 Enchanted Pkwy S, Federal Way, WA, 98003",True,Exact,"35100 ENCHANTED PKWY S, FEDERAL WAY, WA, 98003",640608325,L,53,033,030304,2003,47.28722,-122.31363
1978928.0,"297 W Broadway, Lincoln, ME, 44574",False,,,,,,,,,,
2391254.0,"702 W 2nd St, Winner, SD, 57580",False,,,,,,,,,,
7505654.0,"7389 Airport Rd, Siren, WI, 54872",False,,,,,,,,,,
7471379.0,"9400 192nd Ave E, Bonney Lake, WA, 98391",False,,,,,,,,,,
2109036.0,"1752 N Frontage Rd, Hastings, MN, 55033",True,Non_Exact,"1752 N FRONTAGE RD, HASTINGS, MN, 55033",646236131,L,27,037,061102,2020,44.73926,-92.89187
1630217.0,"33 N 1st St Ste 101, Bayfield, WI, 54814",True,Exact,"33 1ST ST, BAYFIELD, WI, 54814",194281518,L,55,007,960100,1016,46.81178,-90.81461
1419214.0,"1530 Jamacha Rd Ste O, El Cajon, CA, 92019",True,Exact,"1530 JAMACHA RD, EL CAJON, CA, 92019",615033317,R,06,073,013605,1000,32.767582,-116.927895
1412149.0,"763 Ponderosa Vlg, Burns, OR, 97720",False,,,,,,,,,,
2955297.0,"18648 Beroun Crossing Rd, Pine City, MN, 55063",False,,,,,,,,,,
991212.0,"505 N Mollison Ave Ste 101, El Cajon, CA, 92021",True,Non_Exact,"505 N MOLLISON AVE, EL CAJON, CA, 92021",195666223,R,06,073,016302,2002,32.80039,-116.950966
498900.0,"12737 6 Mile Rd, Battle Creek, MI, 49014",True,Exact,"12737 SIX MILE RD, BATTLE CREEK, MI, 49014",639750487,L,26,025,001900,3045,42.2594,-85.17905
7380899.0,"813 Main Ave, De Pere, WI, 54115",True,Exact,"813 MAIN AVE, DE PERE, WI, 54115",148097905,L,55,009,010202,1003,44.449745,-88.0815
3899326.0,"129 W Baraga Ave Ste D, Marquette, MI, 49855",False,,,,,,,,,,
1425398.0,"6981 W Remus Rd, Mount Pleasant, MI, 48858",False,,,,,,,,,,
698093.0,"814 Jackson St, Burke, SD, 57523",True,Exact,"814 JACKSON ST, BURKE, SD, 57523",174555749,R,46,053,971200,2140,43.182278,-99.293655
7451090.0,"1010 6th Ave N Ste A, Glasgow, MT, 59230",True,Exact,"1010 6TH AVE N, GLASGOW, MT, 59230",166992938,R,30,105,100500,1036,48.20236,-106.63986
3808316.0,"65 NE Oak St Ste 100, Madras, OR, 97741",False,,,,,,,,,,
2594208.0,"7200 Copperfield Dr, Montgomery, AL, 36117",True,Exact,"7200 COPPERFIELD DR, MONTGOMERY, AL, 36117",636433965,R,01,101,005407,1003,32.375896,-86.17154
1412321.0,"1020 Clark St, Wasco, OR, 97065",True,Exact,"1020 CLARK ST, WASCO, OR, 97065",175499450,L,41,055,950100,2165,45.591602,-120.69775
2144893.0,"4850 Encore Blvd, Mount Pleasant, MI, 48858",False,,,,,,,,,,
867765.0,"1102 Central Ave, Walhalla, ND, 58282",True,Exact,"1102 CENTRAL AVE, WALHALLA, ND, 58282",196151556,R,38,067,950200,2037,48.92305,-97.914185
1417475.0,"1523 City Center Rd, McKinleyville, CA, 95519",True,Exact,"1523 CITY CENTER RD, MCKINLEYVILLE, CA, 95519",112986795,R,06,023,010501,2028,40.943115,-124.10301
7465459.0,"1650 S Milton Rd, Flagstaff, AZ, 86001",True,Non_Exact,"1650 S MILTON RD, FLAGSTAFF, AZ, 86001",188861339,R,04,005,001000,3030,35.184055,-111.66144
1839074.0,"904 Highway 33 S, Cloquet, MN, 55720",False,,,,,,,,,,
7492411.0,"14394 S Packer Ave, Gordon, WI, 54838",False,,,,,,,,,,
769349.0,"824 Hancock Rd, Bullhead City, AZ, 86442",True,Exact,"824 HANCOCK RD, BULLHEAD CITY, AZ, 86442",635498816,L,04,015,951700,1019,35.10791,-114.62105
991478.0,"6050 State Highway 70, Pine City, MN, 55063",False,,,,,,,,,,
7275329.0,"1336 Central St W, Bagley, MN, 56621",True,Exact,"1336 CENTRAL ST W, BAGLEY, MN, 56621",168122521,L,27,029,000100,3044,47.522015,-95.4158
7471028.0,"2201 S Commons, Federal Way, WA, 98003",False,,,,,,,,,,
7571423.0,"505 Columbia Ave E, Battle Creek, MI, 49014",False,,,,,,,,,,
7534413.0,"623 Paseo Del, Taos, NM, 87571",False,,,,,,,,,,
1572672.0,"1237 Lomaland Dr Ste G, El Paso, TX, 79907",True,Exact,"1237 LOMALAND DR, EL PASO, TX, 79907",189350717,L,48,141,004106,2002,31.742409,-106.33253
3755213.0,"262 Gateway Dr, Heber City, UT, 84032",False,,,,,,,,,,
1398444.0,"581 N Mollison Ave, El Cajon, CA, 92021",True,Non_Exact,"581 N MOLLISON AVE, EL CAJON, CA, 92021",195662782,R,06,073,016302,2002,32.80227,-116.95097
1419421.0,"2627 Highland Ave, Highland, CA, 92346",True,Exact,"2627 HIGHLAND AVE, HIGHLAND, CA, 92346",144967477,R,06,071,007407,2003,34.13583,-117.23
767126.0,"2227 Norwich New London Tpke, Uncasville, CT, 63821",True,Non_Exact,"2227 NORWICH NEW LONDON TPKE, UNCASVILLE, CT, 06382",56840279,R,09,011,870501,1023,41.48567,-72.10015
1894798.0,"111 E 2nd St, Valentine, NE, 69201",False,,,,,,,,,,
7118122.0,"27400 Pacific Hwy S, Federal Way, WA, 98003",False,,,,,,,,,,
1633383.0,"19873 Expedition Dr, Park Rapids, MN, 56470",True,Exact,"19873 EXPEDITION DR, PARK RAPIDS, MN, 56470",168174165,R,27,057,070500,2087,46.936607,-94.9534
7587106.0,"1497 Main Rd, Brownville, ME, 44143",False,,,,,,,,,,
1425572.0,"504 Paul Bunyan Dr NW, Bemidji, MN, 56601",True,Exact,"504 PAUL BUNYAN DR NW, BEMIDJI, MN, 56601",176405168,L,27,007,450702,1065,47.490906,-94.885635
1395244.0,"461 N Eastern Blvd Ste I, Montgomery, AL, 36117",True,Exact,"461 EASTERN BLVD, MONTGOMERY, AL, 36117",1544113,L,01,101,005403,1006,32.37261,-86.209206
1637437.0,"381 Stewart Ave, De Beque, CO, 81630",True,Exact,"381 STEWART AVE, DE BEQUE, CO, 81630",122423654,R,08,077,001800,2072,39.333096,-108.21257
1399374.0,"518 Jamacha Rd, El Cajon, CA, 92019",True,Exact,"518 JAMACHA RD, EL CAJON, CA, 92019",195721265,R,06,073,015704,1011,32.790184,-116.93088
1642151.0,"493 S Kearney Ave, Burns, OR, 97720",True,Exact,"493 S KEARNEY AVE, BURNS, OR, 97720",152799823,R,41,025,960100,4055,43.581245,-119.066444
707974.0,"471 Marschall Rd, Shakopee, MN, 55379",True,Exact,"471 MARSCHALL RD, SHAKOPEE, MN, 55379",38140782,L,27,139,080301,2037,44.796017,-93.50802
1913927.0,"30015 Date Palm Dr, Cathedral City, CA, 92234",False,,,,,,,,,,
572023.0,"537 2nd Ave S, Glasgow, MT, 59230",True,Exact,"537 2ND AVE S, GLASGOW, MT, 59230",166993117,L,30,105,100500,2080,48.194202,-106.6374
1753627.0,"100 S Beeline Hwy, Payson, AZ, 85541",False,,,,,,,,,,
624585.0,"314 Main St, Canyonville, OR, 97417",True,Non_Exact,"314 N MAIN ST, CANYONVILLE, OR, 97417",137205663,R,41,019,200000,4094,42.930775,-123.28076
1400124.0,"890 Us Highway 101 N, Crescent City, CA, 95531",False,,,,,,,,,,
1406277.0,"215 E Main St, Harbor Springs, MI, 49740",False,,,,,,,,,,
669211.0,"64012 Hillside Rd, Happy Camp, CA, 96039",True,Exact,"64012 HILLSIDE RD, HAPPY CAMP, CA, 96039",113212183,R,06,093,000500,2018,41.79441,-123.37556
7327793.0,"117 N Mckenzie St, Gillett, WI, 54124",False,,,,,,,,,,
1482974.0,"1200 W Main St, Riverton, WY, 82501",False,,,,,,,,,,
1799841.0,"1717 E Vista Chino Ste B2, Palm Springs, CA, 92262",True,Non_Exact,"1717 E VIS CHINO, PALM SPRINGS, CA, 92262",194763095,R,06,065,941200,2005,33.844852,-116.52793
1731019.0,"301 NW 57th Dr, Pendleton, OR, 97801",False,,,,,,,,,,
2035247.0,"2950 Northtowne Ln, Reno, NV, 89512",True,Exact,"2950 NORTHTOWNE LN, RENO, NV, 89512",107091552,L,32,031,001702,3006,39.555824,-119.78209
