address,block,countyfp,id,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract
"801 Washington Ave, Ocean Springs, MS, 39564",2012,059,660720.0,30.413845,-88.82779,True,Exact,"801 WASHINGTON AVE, OCEAN SPRINGS, MS, 39564",L,28,89257788,040500
"1727 12th St, Hood River, OR, 97031",6015,027,377865.0,45.696262,-121.5236,True,Exact,"1727 12TH ST, HOOD RIVER, OR, 97031",R,41,605852000,950300
"399 W Main St, Norwich, CT, 63605",,,517077.0,,,False,,,,,,
"4347 15th Ave S, Seattle, WA, 98108",2017,033,148430.0,47.56419,-122.313515,True,Exact,"4347 15TH AVE S, SEATTLE, WA, 98108",R,53,239763055,010001
"1 N Main St, Omak, WA, 98841",3039,047,2050406.0,48.410934,-119.528465,True,Non_Exact,"1 MAIN ST N, OMAK, WA, 98841",L,53,157344698,970600
"3101 Green Valley Rd, Shingle Springs, CA, 95682",1042,017,3539159.0,38.698574,-120.998215,True,Exact,"3101 GREEN VALLEY RD, SHINGLE SPGS, CA, 95682",L,06,133023834,030801
"630 W Mitchell St, Petoskey, MI, 49770",,,952576.0,,,False,,,,,,
"903 N Mission St, Mount Pleasant, MI, 48858",,,2955921.0,,,False,,,,,,
"603 W Pine St, Baraboo, WI, 53913",1017,111,5047065.0,43.480156,-89.76975,True,Exact,"603 W PINE ST, BARABOO, WI, 53913",L,55,86550982,000300
"3133 W Lisbon Ave, Milwaukee, WI, 53208",2009,079,2143260.0,43.054188,-87.95357,True,Non_Exact,"3133 W LISBON AVE, MILWAUKEE, WI, 53208",L,55,77739825,009700
"811 Old Highway 97, Brewster, WA, 98812",1055,047,2637850.0,48.20439,-119.72222,True,Non_Exact,"811 OLD HWY 97, BREWSTER, WA, 98812",L,53,157350501,970800
"1401 13th St, Hood River, OR, 97031",3019,027,2222760.0,45.700184,-121.52469,True,Exact,"1401 13TH ST, HOOD RIVER, OR, 97031",R,41,158132942,950300
"1 1st Ave NE, Watertown, SD, 57201",2001,029,657596.0,44.901703,-97.11391,True,Exact,"1 1ST AVE NE, WATERTOWN, SD, 57201",R,46,200729926,954400
"1491 N Huron Rd, Pinconning, MI, 48650",,,1425254.0,,,False,,,,,,
"7310 S Nogales Hwy, Tucson, AZ, 85756",,,846248.0,,,False,,,,,,
"1844 N Superior Ave, Tomah, WI, 54660",,,1790960.0,,,False,,,,,,
"211 S Main St, Mahnomen, MN, 56557",,,7400752.0,,,False,,,,,,
"4420 76th St NE, Marysville, WA, 98270",3011,061,7280165.0,48.064835,-122.171135,True,Exact,"4420 76TH ST NE, MARYSVILLE, WA, 98270",R,53,187820168,052905
"3533 W North Ave, Milwaukee, WI, 53208",2011,079,738818.0,43.06061,-87.957954,True,Non_Exact,"3533 W NORTH AVE, MILWAUKEE, WI, 53208",L,55,77738066,009000
"N277 Hwy 47 55, Keshena, WI, 54135",,,1929632.0,,,False,,,,,,
"115 Johnson Ave N, Fosston, MN, 56542",,,663831.0,,,False,,,,,,
"2165 Central Ave, McKinleyville, CA, 95519",1011,023,125042.0,40.944668,-124.1009,True,Exact,"2165 CENTRAL AVE, MCKINLEYVILLE, CA, 95519",R,06,112986782,010502
"400 W Park Ave, Greenwood, MS, 38930",,,7338161.0,,,False,,,,,,
"609 N Front St, Dowagiac, MI, 49047",3009,027,1582134.0,41.991955,-86.10729,True,Non_Exact,"609 N FRONT ST, DOWAGIAC, MI, 49047",L,26,22571233,001900
"11 Upper Bridge Creek Rd, Inchelium, WA, 99138",,,757938.0,,,False,,,,,,
"1600 W Wisconsin Ave, Milwaukee, WI, 53233",2005,079,339464.0,43.038673,-87.93306,True,Non_Exact,"1600 W WISCONSIN AVE, MILWAUKEE, WI, 53233",R,55,77741251,014700
"113 Taylor & Main, Saco, MT, 59261",,,291788.0,,,False,,,,,,
"700 W Park Ave, Greenwood, MS, 38930",,,2208667.0,,,False,,,,,,
"150 S Main St, Porterville, CA, 93257",3010,107,1692651.0,36.06267,-119.016525,True,Non_Exact,"150 S MAIN ST, PORTERVILLE, CA, 93257",L,06,202787206,004101
"845 N Federal Blvd, Riverton, WY, 82501",,,2006969.0,,,False,,,,,,
"101 W 200 N, Helper, UT, 84526",2016,007,483013.0,39.69371,-110.865,True,Non_Exact,"101 W 200 N, HELPER, UT, 84526",L,49,132819426,000500
"207 N Lake Ave, Crandon, WI, 54520",,,7207624.0,,,False,,,,,,
"500 S Main St, Willits, CA, 95490",4017,045,3535573.0,39.40679,-123.35219,True,Non_Exact,"500 S MAIN ST, WILLITS, CA, 95490",L,06,67327951,010700
"4220 Missouri Flat Rd, Placerville, CA, 95667",1007,017,3525595.0,38.706326,-120.830475,True,Exact,"4220 MISSOURI FLAT RD, PLACERVILLE, CA, 95667",L,06,133047857,031502
"2900 Clear Acre Ln Ste 1, Reno, NV, 89512",1004,031,7425059.0,39.558002,-119.79153,True,Exact,"2900 CLEAR ACRE LN, RENO, NV, 89512",R,32,618262419,001701
"1644 E Summit St, Tucson, AZ, 85756",1021,019,3694441.0,32.06698,-110.94884,True,Non_Exact,"1644 E SUMMIT ST, TUCSON, AZ, 85756",R,04,606855427,004114
"5780 Feather River Blvd, Olivehurst, CA, 95961",,,445689.0,,,False,,,,,,
"4257 Yellowstone Ave, Pocatello, ID, 83202",,,1851601.0,,,False,,,,,,
"127 W Main St, Everson, WA, 98247",4055,073,1855947.0,48.920094,-122.34373,True,Exact,"127 W MAIN ST, EVERSON, WA, 98247",L,53,183761391,010200
"202 S 1st St, Mount Vernon, WA, 98273",,,449630.0,,,False,,,,,,
"112 S Ward St, Condon, OR, 97823",,,694138.0,,,False,,,,,,
"640 S State St, San Jacinto, CA, 92583",2032,065,7460552.0,33.780926,-116.9719,True,Exact,"640 STATE ST, SAN JACINTO, CA, 92583",R,06,194755444,051300
"208 E Main St, Everson, WA, 98247",4052,073,661369.0,48.92011,-122.34106,True,Exact,"208 E MAIN ST, EVERSON, WA, 98247",R,53,183761923,010200
"412 E College Way, Mount Vernon, WA, 98273",1034,057,7346151.0,48.435844,-122.33488,True,Exact,"412 COLLEGE WAY, MOUNT VERNON, WA, 98273",L,53,183650360,952200
"490 W Washington St, Sequim, WA, 98382",,,2633114.0,,,False,,,,,,
"201 E Ann St, Kaukauna, WI, 54130",4024,087,2089616.0,44.260727,-88.27751,True,Non_Exact,"201 W ANN ST, KAUKAUNA, WI, 54130",L,55,74889901,012100
"3560 N Zaragoza Rd Ste 212, El Paso, TX, 79938",,,7582595.0,,,False,,,,,,
"333 N 15th Ave, Pocatello, ID, 83201",1039,005,111049.0,42.874725,-112.43534,True,Exact,"333 N 15TH AVE, POCATELLO, ID, 83201",L,16,204352721,000900
"161 NE Garden Valley Blvd, Roseburg, OR, 97470",,,7522545.0,,,False,,,,,,
"1236 N Waterman Ave, San Bernardino, CA, 92404",1017,071,2223960.0,34.12214,-117.27881,True,Non_Exact,"1236 N WATERMAN AVE, SAN BERNARDINO, CA, 92404",L,06,144655559,005500
"35440 Date Palm Dr, Cathedral City, CA, 92234",2020,065,7575029.0,33.793385,-116.45808,True,Exact,"35440 DATE PALM DR, CATHEDRAL CTY, CA, 92234",L,06,194765912,941100
"4359 Highway 383, Kinder, LA, 70648",3135,003,3622850.0,30.44507,-92.97614,True,Non_Exact,"4359 STATE RTE 383, KINDER, LA, 70648",L,22,13119523,950500
"7293 State Highway M123, Newberry, MI, 49868",,,7008496.0,,,False,,,,,,
"225 Gentry Way, Reno, NV, 89502",2010,031,2719262.0,39.494904,-119.79486,True,Exact,"225 GENTRY WAY, RENO, NV, 89502",L,32,107052734,000900
"3930 A St SE Ste 302, Auburn, WA, 98002",,,1608301.0,,,False,,,,,,
"308 E Center St, Pocatello, ID, 83201",1045,005,7483487.0,42.86468,-112.44653,True,Non_Exact,"308 E CENTER ST, POCATELLO, ID, 83201",L,16,204371888,000800
"900 Meridian E Ste 23, Milton, WA, 98354",,,382653.0,,,False,,,,,,
"1316 W Highway 40, Vernal, UT, 84078",2064,047,2956637.0,40.44741,-109.554276,True,Non_Exact,"1316 US HWY 40, VERNAL, UT, 84078",L,49,126116204,968301
"2100 Airport Dr, Green Bay, WI, 54313",,,1469207.0,,,False,,,,,,
"4 Stanford Dr, Concho, AZ, 85924",1850,001,3887298.0,34.29903,-109.83078,True,Exact,"4 STANFORD DR, CONCHO, AZ, 85924",R,04,172226084,970200
"2301 S Oneida St, Green Bay, WI, 54304",4006,009,526759.0,44.489258,-88.06519,True,Non_Exact,"2301 S ONEIDA ST, GREEN BAY, WI, 54304",L,55,148097762,021303
"1509 Auburn Way S, Auburn, WA, 98002",2024,033,365629.0,47.29451,-122.21379,True,Exact,"1509 AUBURN WAY S, AUBURN, WA, 98002",R,53,186655953,030700
"4050 Dean Lakes Blvd, Shakopee, MN, 55379",,,2169354.0,,,False,,,,,,
"202 E Ireland Rd, South Bend, IN, 46614",2055,141,1790705.0,41.62873,-86.26994,True,Non_Exact,"202 W IRELAND RD, SOUTH BEND, IN, 46614",L,18,8056680,003400
"420 Bauman Rd, El Paso, TX, 79927",1000,141,693546.0,31.633059,-106.258,True,Exact,"420 BAUMAN RD, EL PASO, TX, 79927",R,48,189358096,010404
"91571 Biggs Rufus Hwy, Wasco, OR, 97065",2089,055,1488498.0,45.67063,-120.83107,True,Exact,"91571 BIGGS RUFUS HWY, WASCO, OR, 97065",L,41,636617301,950100
"1262 State Ave, Marysville, WA, 98270",3008,061,1696899.0,48.064686,-122.176926,True,Exact,"1262 STATE AVE, MARYSVILLE, WA, 98270",R,53,624856423,052905
"23704 13th Ave Ne, Arlington, WA, 98223",,,7240857.0,,,False,,,,,,
"4742 Silverton Rd NE, Salem, OR, 97305",4000,047,7500620.0,44.96966,-122.96587,True,Exact,"4742 SILVERTON RD NE, SALEM, OR, 97305",R,41,156252616,001604
"1180 N State St, San Jacinto, CA, 92583",,,2246522.0,,,False,,,,,,
"16560 W Main St, Louisville, MS, 39339",,,741699.0,,,False,,,,,,
"2400 Duck Creek Pkwy, Green Bay, WI, 54303",,,1490613.0,,,False,,,,,,
"1962 Pyramid Way, Sparks, NV, 89431",1009,031,1820783.0,39.550186,-119.75261,True,Exact,"1962 PYRAMID WAY, SPARKS, NV, 89431",R,32,107049739,002902
"426 S Main St, Mabton, WA, 98935",,,757914.0,,,False,,,,,,
"116 N Military Ave, Green Bay, WI, 54303",,,1893352.0,,,False,,,,,,
"1912 State Highway 65 Ste 230, Wheatland, CA, 95692",,,2229910.0,,,False,,,,,,
"2301 Ludington St, Escanaba, MI, 49829",3000,041,1913921.0,45.745754,-87.07992,True,Exact,"2301 LUDINGTON ST, ESCANABA, MI, 49829",L,26,181950114,970800
"1900 SW Court Ave, Pendleton, OR, 97801",,,365573.0,,,False,,,,,,
"8090 Guide Meridian Rd, Lynden, WA, 98264",3061,073,1988804.0,48.934387,-122.48541,True,Exact,"8090 GUIDE MERIDIAN RD, LYNDEN, WA, 98264",R,53,640065404,010301
"8563 N County Road K, Hayward, WI, 54843",,,7348428.0,,,False,,,,,,
"2652 N Packerland Dr, Green Bay, WI, 54303",3023,009,7388848.0,44.542046,-88.09126,True,Non_Exact,"2652 N PACKERLAND DR, GREEN BAY, WI, 54303",R,55,148127318,020502
"1213 24th St, Anacortes, WA, 98221",1004,057,627502.0,48.502903,-122.61612,True,Exact,"1213 24TH ST, ANACORTES, WA, 98221",L,53,639638582,940500
"W2818 Warrington Rd, Keshena, WI, 54135",,,4039203.0,,,False,,,,,,
"1579 Michigan Ave, Benzonia, MI, 49616",,,3745196.0,,,False,,,,,,
"302 Main St, Old Town, ME, 44681",,,368945.0,,,False,,,,,,
"2755 N Palm Canyon Dr, Palm Springs, CA, 92262",2065,065,3884321.0,33.855373,-116.55456,True,Non_Exact,"2755 N PALM CANYON DR, PALM SPRINGS, CA, 92262",R,06,194760806,044606
"4080 Harrah Rd, Harrah, WA, 98933",3029,077,442545.0,46.403393,-120.54417,True,Exact,"4080 HARRAH RD, HARRAH, WA, 98933",L,53,184903733,940001
"1710 Lakeside Dr, Bullhead City, AZ, 86442",2040,015,7547424.0,35.109577,-114.61296,True,Exact,"1710 LAKESIDE DR, BULLHEAD CITY, AZ, 86442",R,04,190317250,951601
"7403 Pacific Hwy E, Milton, WA, 98354",3013,053,1468354.0,47.251476,-122.33542,True,Exact,"7403 PACIFIC HWY E, MILTON, WA, 98354",L,53,184647887,940002
"3602 Mckinley Ave, Tacoma, WA, 98404",4041,053,1627130.0,47.226227,-122.42079,True,Exact,"3602 MCKINLEY AVE, TACOMA, WA, 98404",R,53,184626312,062000
"1515 Riverside Dr Ste B, Mount Vernon, WA, 98273",1025,057,7541234.0,48.43388,-122.33521,True,Exact,"1515 RIVERSIDE DR, MOUNT VERNON, WA, 98273",L,53,625084671,952200
"68300 Ramon Rd Ste 3, Cathedral City, CA, 92234",1017,065,1417457.0,33.815937,-116.4701,True,Exact,"68300 RAMON RD, CATHEDRAL CTY, CA, 92234",L,06,194765390,044926
"31830 Pacific Hwy S Ste H, Federal Way, WA, 98003",2014,033,7561783.0,47.31681,-122.31347,True,Exact,"31830 PACIFIC HWY S, FEDERAL WAY, WA, 98003",L,53,186716054,030006
"47993 Morongo Rd, Cabazon, CA, 92230",,,7457095.0,,,False,,,,,,
"1221 Thook St, Yreka, CA, 96097",2106,093,3780921.0,41.713707,-122.627846,True,Exact,"1221 THOOK ST, YREKA, CA, 96097",R,06,636428845,000702
"6912 Hannegan Rd Ste 102, Lynden, WA, 98264",1052,073,7468288.0,48.892376,-122.44248,True,Exact,"6912 HANNEGAN RD, LYNDEN, WA, 98264",R,53,183785680,010701
"1181 W Putnam Ave, Porterville, CA, 93257",,,936591.0,,,False,,,,,,
"53 E Olive Ave, Porterville, CA, 93257",,,2598369.0,,,False,,,,,,
"4181 Main St, Petoskey, MI, 49770",2010,047,1651410.0,45.3672,-85.01999,True,Exact,"4181 MAIN ST, PETOSKEY, MI, 49770",R,26,133994037,970800
"3451 Highway 101, Florence, OR, 97439",,,2519963.0,,,False,,,,,,
"1200 Harrison Ave, Centralia, WA, 98531",1025,041,1483818.0,46.72941,-122.98213,True,Exact,"1200 HARRISON AVE, CENTRALIA, WA, 98531",R,53,180759342,970300
"2005 Norwich New London Tpke, Uncasville, CT, 63821",3024,011,2911097.0,41.479485,-72.09935,True,Non_Exact,"2005 NORWICH NEW LONDON TPKE, UNCASVILLE, CT, 06382",R,09,56840294,870501
"2383 Highway 141, Trout Lake, WA, 98650",1040,039,494363.0,45.99692,-121.52845,True,Non_Exact,"2383 STATE RTE 141, TROUT LAKE, WA, 98650",L,53,175628341,950300
"17 Bala St, Crow Agency, MT, 59022",2246,003,491598.0,45.598366,-107.46084,True,Exact,"17 BALA ST, CROW AGENCY, MT, 59022",R,30,612220452,940600
"921 Emmet St, Petoskey, MI, 49770",3019,047,457292.0,45.36894,-84.95883,True,Exact,"921 EMMET ST, PETOSKEY, MI, 49770",R,26,638464318,970800
"3147 Us Hwy 89 W, Browning, MT, 59417",,,7329870.0,,,False,,,,,,
"217 N Main Ave, Presho, SD, 57568",1392,085,390752.0,43.907436,-100.05875,True,Exact,"217 MAIN AVE, PRESHO, SD, 57568",L,46,199224963,972600
"5243 Ford Wellpinit Rd, Ford, WA, 99013",,,2169461.0,,,False,,,,,,
"67720 E Palm Canyon Dr, Cathedral City, CA, 92234",1027,065,1569813.0,33.78787,-116.481415,True,Non_Exact,"67720 E PALM CANYON DR, CATHEDRAL CTY, CA, 92234",L,06,195073909,941000
"2 W Broadway, Lincoln, ME, 44571",,,916186.0,,,False,,,,,,
"1941 W Ramsey St, Banning, CA, 92220",,,1527756.0,,,False,,,,,,
"4971 Hwy 61 E, Hovland, MN, 55606",,,2219584.0,,,False,,,,,,
"36354 Highway 41, Coarsegold, CA, 93614",,,1468817.0,,,False,,,,,,
"3438 Stoluckquamish Ln, Arlington, WA, 98223",,,3796774.0,,,False,,,,,,
"32700 Pacific Hwy S Ste 8, Federal Way, WA, 98003",1006,033,7454867.0,47.30868,-122.31348,True,Exact,"32700 PACIFIC HWY S, FEDERAL WAY, WA, 98003",L,53,640606561,030313
"101 E Central Ave, Mackinaw City, MI, 49701",,,497777.0,,,False,,,,,,
"1220 Crossing Meadows Dr, Onalaska, WI, 54650",4004,063,7477510.0,43.869934,-91.215,True,Exact,"1220 CROSSING MEADOWS DR, ONALASKA, WI, 54650",L,55,51020679,000100
"915 S Wells Ave, Reno, NV, 89502",2009,031,7293957.0,39.517124,-119.80318,True,Non_Exact,"915 S WELLS AVE, RENO, NV, 89502",R,32,623987036,000202
"250 S Lake St Ste A, East Jordan, MI, 49727",,,529328.0,,,False,,,,,,
"2109 S 1st St, Yakima, WA, 98903",,,1756195.0,,,False,,,,,,
"4206 E Portland Ave, Tacoma, WA, 98404",1000,053,7514942.0,47.21901,-122.407684,True,Non_Exact,"4206 E PORTLAND AVE, TACOMA, WA, 98404",R,53,627794822,062300
"403 Gateway Ave, Mauston, WI, 53948",,,2014953.0,,,False,,,,,,
"450 State Ave Ste 102, Marysville, WA, 98270",4022,061,7295440.0,48.05255,-122.17701,True,Exact,"450 STATE AVE, MARYSVILLE, WA, 98270",R,53,624341082,052903
"70 Rodeo Trl, Okanogan, WA, 98840",,,2638246.0,,,False,,,,,,
"9620 State Ave Ste B, Marysville, WA, 98270",2014,061,1914217.0,48.08298,-122.17326,True,Exact,"9620 STATE AVE, MARYSVILLE, WA, 98270",L,53,636720566,052805
"31 Fair Ln, Placerville, CA, 95667",4067,017,365695.0,38.72213,-120.83242,True,Exact,"31 FAIR LN, PLACERVILLE, CA, 95667",L,06,133075176,031000
"2115 Auburn Way S, Auburn, WA, 98002",4022,033,1608345.0,47.290306,-122.20174,True,Exact,"2115 AUBURN WAY S, AUBURN, WA, 98002",R,53,634322340,031100
"220 E Mitchell St, Petoskey, MI, 49770",,,1743273.0,,,False,,,,,,
"43763 State Highway 74, Hemet, CA, 92544",,,7508398.0,,,False,,,,,,
"46 SW D St, Madras, OR, 97741",,,2073929.0,,,False,,,,,,
"201 S Water St, Sparta, WI, 54656",1026,081,621552.0,43.943188,-90.810844,True,Non_Exact,"201 S WATER ST, SPARTA, WI, 54656",R,55,51067657,950400
"21079 Geyserville Ave, Geyserville, CA, 95441",2024,097,1879557.0,38.707302,-122.90534,True,Exact,"21079 GEYSERVILLE AVE, GEYSERVILLE, CA, 95441",L,06,67459444,154100
"16 Franklin St Unit 3, Norwich, CT, 63605",,,7408286.0,,,False,,,,,,
"5511 Pacific Hwy E, Tacoma, WA, 98424",,,1528344.0,,,False,,,,,,
"1107 Superior Ave, Tomah, WI, 54660",1082,081,7524250.0,43.97668,-90.50478,True,Exact,"1107 SUPERIOR AVE, TOMAH, WI, 54660",L,55,51069641,950600
"251 Marysville Mall, Marysville, WA, 98270",,,382620.0,,,False,,,,,,
"267 E 40th St, San Bernardino, CA, 92404",6000,071,1791198.0,34.164963,-117.28019,True,Non_Exact,"267 E 40TH ST, SAN BERNARDINO, CA, 92404",R,06,144654033,005100
"1285 Broadway, El Cajon, CA, 92021",1000,073,7299699.0,32.8077,-116.93651,True,Exact,"1285 BROADWAY, EL CAJON, CA, 92021",R,06,195333319,016302
"404 State Ave Ste A, Marysville, WA, 98270",4022,061,990897.0,48.052387,-122.17702,True,Exact,"404 STATE AVE, MARYSVILLE, WA, 98270",R,53,624341082,052903
"6008 Washington Ave, Ocean Springs, MS, 39564",1012,059,7420674.0,30.429325,-88.829185,True,Exact,"6008 WASHINGTON AVE, OCEAN SPRINGS, MS, 39564",R,28,636538465,040400
"1055 S Rock Blvd Ste 2, Sparks, NV, 89431",1006,031,7584485.0,39.5426,-119.76513,True,Exact,"1055 ROCK BLVD, SPARKS, NV, 89431",L,32,107048849,001902
"2327 N Main St, Sheridan, WY, 82801",,,514405.0,,,False,,,,,,
"302 S Main St, Granger, WA, 98932",4024,077,1940335.0,46.33965,-120.195114,True,Exact,"302 MAIN ST, GRANGER, WA, 98932",R,53,184912177,002102
"321 N Saint Joseph St Ste B, Suttons Bay, MI, 49682",2048,089,662011.0,44.977238,-85.65083,True,Non_Exact,"321 N ST JOSEPH ST, SUTTONS BAY, MI, 49682",L,26,145987750,970200
"823 N 27th St, Billings, MT, 59101",,,564801.0,,,False,,,,,,
"770 S Jaye St, Porterville, CA, 93257",,,7615950.0,,,False,,,,,,
"205 Highway 16 W, Carthage, MS, 39051",,,3784776.0,,,False,,,,,,
"401 W Main St, Riverton, WY, 82501",,,7428691.0,,,False,,,,,,
"232 Roosevelt Ave, Enumclaw, WA, 98022",3028,033,382575.0,47.1994,-121.98086,True,Exact,"232 ROOSEVELT AVE, ENUMCLAW, WA, 98022",R,53,186643525,031502
"111 Ryder St, Oberlin, LA, 70655",1012,003,1659252.0,30.621016,-92.775055,True,Exact,"111 RYDER ST, OBERLIN, LA, 70655",L,22,13117479,950400
"1276 Hwy 53, Zuni, NM, 87327",1016,031,7611481.0,35.07286,-108.83511,True,Non_Exact,"1276 STATE HWY 53, ZUNI, NM, 87327",R,35,178882976,940300
"12201 Montwood Dr, El Paso, TX, 79938",5000,141,3942925.0,31.76079,-106.26563,True,Exact,"12201 MONTWOOD DR, EL PASO, TX, 79938",L,48,189408026,010341
"1011 Church St, Eagle Pass, TX, 78852",2016,323,1573170.0,28.71662,-100.49816,True,Exact,"1011 CHURCH ST, EAGLE PASS, TX, 78852",L,48,183358658,950500
"2875 Main St, Susanville, CA, 96130",,,955464.0,,,False,,,,,,
"117 N Mission St, Mount Pleasant, MI, 48858",,,1585423.0,,,False,,,,,,
"725 Elk Valley Rd, Crescent City, CA, 95531",,,747040.0,,,False,,,,,,
"204 E Portage Ave, Sault Sainte Marie, MI, 49783",,,1425317.0,,,False,,,,,,
"170 Lemmon Dr, Reno, NV, 89506",,,808825.0,,,False,,,,,,
"623 Paseo Del Pueblo Norte, Taos, NM, 87571",5001,055,1514500.0,36.41767,-105.57059,True,Non_Exact,"623 PSO DEL PUEBLO NORTE, TAOS, NM, 87571",R,35,159929048,940100
"1766 Coffeen Ave, Sheridan, WY, 82801",1074,033,1893369.0,44.779617,-106.94251,True,Exact,"1766 COFFEEN AVE, SHERIDAN, WY, 82801",L,56,640612510,000100
"241 W Highway 210, McGregor, MN, 55760",,,1874057.0,,,False,,,,,,
"3008 72nd St E, Tacoma, WA, 98443",2006,053,7199169.0,47.19174,-122.38833,True,Exact,"3008 72ND ST E, TACOMA, WA, 98443",R,53,184653117,940004
"50 Cassimer Bar Rd, Brewster, WA, 98812",,,1475339.0,,,False,,,,,,
"7655 Pyramid Way, Sparks, NV, 89436",,,7590063.0,,,False,,,,,,
"501 NW Douglas Blvd, Winston, OR, 97496",2011,019,1947349.0,43.119617,-123.421875,True,Non_Exact,"501 W DOUGLAS BLVD, WINSTON, OR, 97496",L,41,137190603,160000
"1305 Alexander Ave E, Tacoma, WA, 98424",2021,053,1528343.0,47.246033,-122.37301,True,Exact,"1305 ALEXANDER AVE E, TACOMA, WA, 98424",L,53,184738310,940002
"761 W Beaverbrook Ave Ste 2, Spooner, WI, 54801",,,3609115.0,,,False,,,,,,
"50 E 200 S, Roosevelt, UT, 84066",,,7373024.0,,,False,,,,,,
"120 Tunica Dr E, Marksville, LA, 71351",3042,009,2048078.0,31.124174,-92.06976,True,Exact,"120 TUNICA DR E, MARKSVILLE, LA, 71351",L,22,13148262,030400
"601 Tiwa Blvd, El Paso, TX, 79927",1007,141,1531568.0,31.623636,-106.29174,True,Exact,"601 TIWA BLVD, EL PASO, TX, 79927",R,48,618748567,010405
"901 N 27th St, Milwaukee, WI, 53208",2007,079,773325.0,43.041725,-87.94771,True,Non_Exact,"901 N 27TH ST, MILWAUKEE, WI, 53208",L,55,77740291,013600
"401 E Lake St, Petoskey, MI, 49770",,,1651670.0,,,False,,,,,,
"1310 Bienville Blvd, Ocean Springs, MS, 39564",3000,059,7493993.0,30.415955,-88.82701,True,Exact,"1310 BIENVILLE BLVD, OCEAN SPRINGS, MS, 39564",R,28,89268613,040500
"302 Irvine Ave NW, Bemidji, MN, 56601",,,3974709.0,,,False,,,,,,
"6535 M 66 N, Charlevoix, MI, 49720",,,7583004.0,,,False,,,,,,
"123 E High St, Centralia, WA, 98531",1010,041,7430044.0,46.72586,-122.97417,True,Exact,"123 E HIGH ST, CENTRALIA, WA, 98531",R,53,180710419,970500
"113 Chadwick Ave E, Walnut Grove, MS, 39189",3062,079,2251274.0,32.588676,-89.4563,True,Non_Exact,"113 CHADWICK AVE, WALNUT GROVE, MS, 39189",R,28,636629871,040400
"3166 W Ramsey St Ste B, Banning, CA, 92220",1021,065,7513023.0,33.925716,-116.91131,True,Non_Exact,"3166 W RAMSEY ST, BANNING, CA, 92220",L,06,194719975,044101
"512 Airport Rd, Forest, MS, 39074",4030,123,662637.0,32.35454,-89.48254,True,Exact,"512 AIRPORT RD, FOREST, MS, 39074",L,28,607992593,020500
"909 17th St, Anacortes, WA, 98221",2033,057,1716579.0,48.508537,-122.61131,True,Exact,"909 17TH ST, ANACORTES, WA, 98221",L,53,183641824,940600
"5991 Beckley Rd, Battle Creek, MI, 49014",3038,025,1851919.0,42.261055,-85.179306,True,Exact,"5991 BECKLEY RD, BATTLE CREEK, MI, 49014",L,26,11727355,001900
"1100 E Plumb Ln Ste B, Reno, NV, 89502",2002,031,7024969.0,39.50588,-119.78467,True,Exact,"1100 PLUMB LN, RENO, NV, 89502",R,32,107052432,002211
"2066 Highway 101, Florence, OR, 97439",,,785653.0,,,False,,,,,,
"536 5th Ave, Antigo, WI, 54409",2020,067,76527.0,45.140472,-89.14893,True,Exact,"536 5TH AVE, ANTIGO, WI, 54409",R,55,196401744,960700
"548 W Washington St, Sequim, WA, 98382",,,7373146.0,,,False,,,,,,
"1102 S Milton Rd, Flagstaff, AZ, 86001",3023,005,7444780.0,35.19009,-111.6612,True,Non_Exact,"1102 S MILTON RD, FLAGSTAFF, AZ, 86001",R,04,188997830,001000
"208 Main St, Rolette, ND, 58366",2098,079,1750907.0,48.661045,-99.84489,True,Exact,"208 MAIN ST, ROLETTE, ND, 58366",R,38,199345202,951900
"2400 Velp Ave, Green Bay, WI, 54303",2057,009,1491274.0,44.562332,-88.07359,True,Exact,"2400 VELP AVE, GREEN BAY, WI, 54303",R,55,148095861,020502
"1413 Highway 82 W, Greenwood, MS, 38930",,,319018.0,,,False,,,,,,
"600 F St, Arcata, CA, 95521",5042,023,365686.0,40.866245,-124.08559,True,Exact,"600 F ST, ARCATA, CA, 95521",R,06,112992441,001000
"123 E State St, Mauston, WI, 53948",,,663317.0,,,False,,,,,,
"250 E Jewett Blvd, White Salmon, WA, 98672",,,969163.0,,,False,,,,,,
"1719 12th St, Anacortes, WA, 98221",1022,057,713987.0,48.512672,-122.6239,True,Exact,"1719 12TH ST, ANACORTES, WA, 98221",L,53,183641732,940700
"1530 Jamacha Rd Ste P, El Cajon, CA, 92019",1000,073,7445373.0,32.767582,-116.927895,True,Exact,"1530 JAMACHA RD, EL CAJON, CA, 92019",R,06,615033317,013605
"561 5th St, Lincoln, CA, 95648",1035,061,529578.0,38.89189,-121.29103,True,Exact,"561 5TH ST, LINCOLN, CA, 95648",R,06,106763327,021401
"7251 S Cardinal Ave, Tucson, AZ, 85746",1017,019,4010554.0,32.12004,-111.02899,True,Non_Exact,"7251 S CARDINAL AVE, TUCSON, AZ, 85746",R,04,121409048,004322
"1048 N Mcewan St, Clare, MI, 48617",2012,035,1801077.0,43.823887,-84.76835,True,Non_Exact,"1048 N MCEWAN ST, CLARE, MI, 48617",R,26,110377399,000600
"105 S Main St, Kennebec, SD, 57544",,,905444.0,,,False,,,,,,
